CMDLINE python do_LUVex_survey.py
MEM 981.277344 1648159920.7566
MEM 981.277344 1648159920.8716
MEM 981.277344 1648159920.9866
MEM 981.277344 1648159921.1015
MEM 981.277344 1648159921.2166
MEM 981.277344 1648159921.3342
MEM 981.277344 1648159921.4501
MEM 981.277344 1648159921.5660
MEM 981.277344 1648159921.6823
MEM 981.277344 1648159921.7980
MEM 981.289062 1648159921.9130
MEM 981.289062 1648159922.0293
MEM 981.289062 1648159922.1460
MEM 981.289062 1648159922.2610
MEM 981.289062 1648159922.3760
MEM 981.289062 1648159922.4931
MEM 981.289062 1648159922.6088
MEM 981.289062 1648159922.7237
MEM 981.289062 1648159922.8387
MEM 981.289062 1648159922.9538
MEM 981.289062 1648159923.0688
MEM 981.289062 1648159923.1845
MEM 981.289062 1648159923.3008
MEM 981.289062 1648159923.4170
MEM 981.289062 1648159923.5334
MEM 981.289062 1648159923.6499
MEM 981.289062 1648159923.7665
MEM 981.289062 1648159923.8830
MEM 981.289062 1648159923.9994
MEM 981.289062 1648159924.1158
MEM 981.289062 1648159924.2321
MEM 981.289062 1648159924.3490
MEM 981.289062 1648159924.4653
MEM 981.289062 1648159924.5817
MEM 981.289062 1648159924.6980
MEM 981.289062 1648159924.8144
MEM 981.289062 1648159924.9307
MEM 981.289062 1648159925.0464
MEM 981.289062 1648159925.1620
MEM 981.289062 1648159925.2769
MEM 981.289062 1648159925.3919
MEM 981.289062 1648159925.5070
MEM 981.289062 1648159925.6219
MEM 981.289062 1648159925.7369
MEM 981.289062 1648159925.8519
MEM 981.289062 1648159925.9668
MEM 981.300781 1648159926.0820
MEM 981.300781 1648159926.1980
MEM 981.300781 1648159926.3139
MEM 981.300781 1648159926.4298
MEM 981.300781 1648159926.5456
MEM 981.300781 1648159926.6613
MEM 981.300781 1648159926.7768
MEM 981.300781 1648159926.8917
MEM 981.300781 1648159927.0503
MEM 981.300781 1648159927.1666
MEM 981.300781 1648159927.2829
MEM 981.300781 1648159927.3986
MEM 981.300781 1648159927.5136
MEM 981.300781 1648159927.6285
MEM 981.300781 1648159927.7435
MEM 981.300781 1648159927.8584
MEM 981.300781 1648159927.9734
MEM 981.300781 1648159928.0886
MEM 981.300781 1648159928.2064
MEM 981.300781 1648159928.3222
MEM 981.300781 1648159928.4380
MEM 981.300781 1648159928.5540
MEM 981.300781 1648159928.6699
MEM 981.300781 1648159928.7856
MEM 981.300781 1648159928.9014
MEM 981.300781 1648159929.0172
MEM 981.300781 1648159929.1328
MEM 981.300781 1648159929.2475
MEM 981.300781 1648159929.3624
MEM 981.300781 1648159929.4774
MEM 981.300781 1648159929.5924
MEM 981.300781 1648159929.7075
MEM 981.300781 1648159929.8232
MEM 981.300781 1648159929.9394
MEM 981.300781 1648159930.0556
MEM 981.300781 1648159930.1720
MEM 981.300781 1648159930.2884
MEM 981.300781 1648159930.4048
MEM 981.300781 1648159930.5212
MEM 981.300781 1648159930.6374
MEM 981.300781 1648159930.7537
MEM 981.300781 1648159930.8700
MEM 981.300781 1648159930.9864
MEM 981.300781 1648159931.1028
MEM 981.312500 1648159931.2191
MEM 981.312500 1648159931.3355
MEM 981.312500 1648159931.4518
MEM 981.312500 1648159931.5675
MEM 981.312500 1648159931.6825
MEM 981.312500 1648159931.7975
MEM 981.312500 1648159931.9125
MEM 981.312500 1648159932.0275
MEM 981.312500 1648159932.1424
MEM 981.312500 1648159932.2574
MEM 981.312500 1648159932.3751
MEM 981.312500 1648159932.4909
MEM 981.312500 1648159932.6067
MEM 981.312500 1648159932.7226
MEM 981.312500 1648159932.8385
MEM 981.312500 1648159932.9543
MEM 981.312500 1648159933.0701
MEM 981.312500 1648159933.1858
MEM 981.312500 1648159933.3015
MEM 981.312500 1648159933.4172
MEM 981.312500 1648159933.5322
MEM 981.312500 1648159933.6473
MEM 981.316406 1648159933.7623
MEM 981.316406 1648159933.8773
MEM 981.316406 1648159933.9930
MEM 981.316406 1648159934.1094
MEM 981.316406 1648159934.2260
MEM 981.316406 1648159934.3424
MEM 981.320312 1648159934.4589
MEM 981.320312 1648159934.5753
MEM 981.320312 1648159934.6920
MEM 981.320312 1648159934.8082
MEM 981.320312 1648159934.9237
MEM 981.320312 1648159935.0387
MEM 981.320312 1648159935.1538
MEM 981.320312 1648159935.2687
MEM 981.320312 1648159935.3837
MEM 981.320312 1648159935.4995
MEM 981.320312 1648159935.6168
MEM 981.320312 1648159935.7328
MEM 981.320312 1648159935.8487
MEM 981.320312 1648159935.9647
MEM 981.320312 1648159936.0805
MEM 981.320312 1648159936.1963
MEM 981.320312 1648159936.3122
MEM 981.320312 1648159936.4278
MEM 981.320312 1648159936.5428
MEM 981.320312 1648159936.6578
MEM 981.320312 1648159936.7728
MEM 981.320312 1648159936.8878
MEM 981.320312 1648159937.0036
MEM 981.320312 1648159937.1202
MEM 981.320312 1648159937.2366
MEM 981.320312 1648159937.3530
MEM 981.320312 1648159937.4693
MEM 981.320312 1648159937.5856
MEM 981.328125 1648159937.7017
MEM 981.328125 1648159937.8167
MEM 981.328125 1648159937.9317
MEM 981.328125 1648159938.0467
MEM 981.328125 1648159938.1617
MEM 981.328125 1648159938.2775
MEM 981.332031 1648159938.3934
MEM 981.332031 1648159938.5093
MEM 981.332031 1648159938.6251
MEM 981.332031 1648159938.7412
MEM 981.332031 1648159938.8569
MEM 981.988281 1648159938.9718
MEM 979.976562 1648159939.0841
MEM 979.976562 1648159939.2005
MEM 979.976562 1648159939.3156
MEM 979.976562 1648159939.4306
MEM 979.976562 1648159939.5457
MEM 979.976562 1648159939.6616
MEM 979.976562 1648159939.7774
MEM 979.976562 1648159939.8930
MEM 979.976562 1648159940.0080
MEM 979.976562 1648159940.1230
MEM 979.976562 1648159940.2380
MEM 979.976562 1648159940.3534
MEM 979.976562 1648159940.4697
MEM 979.976562 1648159940.5857
MEM 979.976562 1648159940.7008
MEM 979.976562 1648159940.8158
MEM 979.976562 1648159940.9308
MEM 979.976562 1648159941.0458
MEM 979.976562 1648159941.1617
MEM 979.976562 1648159941.2774
MEM 979.976562 1648159941.3927
MEM 979.976562 1648159941.5077
MEM 979.976562 1648159941.6227
MEM 979.976562 1648159941.7378
MEM 979.976562 1648159941.8543
MEM 979.976562 1648159941.9702
MEM 979.976562 1648159942.0853
MEM 979.976562 1648159942.2002
MEM 979.976562 1648159942.3153
MEM 979.976562 1648159942.4303
MEM 979.976562 1648159942.5462
MEM 979.976562 1648159942.6613
MEM 979.976562 1648159942.7763
MEM 979.976562 1648159942.8912
MEM 979.976562 1648159943.0069
MEM 979.976562 1648159943.1225
MEM 979.976562 1648159943.2375
MEM 979.976562 1648159943.3525
MEM 979.976562 1648159943.4675
MEM 979.976562 1648159943.5829
MEM 979.976562 1648159943.6989
MEM 979.976562 1648159943.8138
MEM 979.976562 1648159943.9288
MEM 979.976562 1648159944.0451
MEM 979.976562 1648159944.1615
MEM 979.976562 1648159944.2779
MEM 979.976562 1648159944.3943
MEM 979.976562 1648159944.5093
MEM 979.976562 1648159944.6244
MEM 979.976562 1648159944.7420
MEM 979.976562 1648159944.8580
MEM 979.976562 1648159944.9738
MEM 979.976562 1648159945.0887
MEM 979.976562 1648159945.2034
MEM 979.976562 1648159945.3191
MEM 981.160156 1648159945.4315
MEM 981.988281 1648159945.5467
MEM 981.988281 1648159945.6634
MEM 981.988281 1648159945.7785
MEM 981.988281 1648159945.8936
MEM 981.988281 1648159946.0101
MEM 981.988281 1648159946.1250
MEM 981.988281 1648159946.2414
MEM 981.988281 1648159946.3570
MEM 981.988281 1648159946.4722
MEM 981.988281 1648159946.5888
MEM 981.988281 1648159946.7037
MEM 981.988281 1648159946.8191
MEM 981.988281 1648159946.9354
MEM 981.988281 1648159947.0504
MEM 981.988281 1648159947.1666
MEM 981.988281 1648159947.2824
MEM 981.988281 1648159947.3974
MEM 981.988281 1648159947.5138
MEM 981.988281 1648159947.6289
MEM 981.988281 1648159947.7448
MEM 981.988281 1648159947.8609
MEM 981.988281 1648159947.9759
MEM 981.988281 1648159948.0925
MEM 981.988281 1648159948.2075
MEM 981.988281 1648159948.3234
MEM 981.988281 1648159948.4391
MEM 981.988281 1648159948.5541
MEM 981.988281 1648159948.6706
MEM 981.988281 1648159948.7856
MEM 981.988281 1648159948.9015
MEM 981.988281 1648159949.0174
MEM 981.988281 1648159949.1324
MEM 981.988281 1648159949.2487
MEM 981.988281 1648159949.3637
MEM 981.988281 1648159949.4796
MEM 981.988281 1648159949.5962
MEM 981.988281 1648159949.7112
MEM 981.988281 1648159949.8273
MEM 981.988281 1648159949.9436
MEM 981.988281 1648159950.0587
MEM 981.988281 1648159950.1753
MEM 981.988281 1648159950.2908
MEM 981.988281 1648159950.4059
MEM 981.988281 1648159950.5223
MEM 981.988281 1648159950.6374
MEM 981.988281 1648159950.7533
MEM 981.988281 1648159950.8690
MEM 981.988281 1648159950.9840
MEM 981.988281 1648159951.1004
MEM 981.988281 1648159951.2154
MEM 981.988281 1648159951.3312
MEM 981.988281 1648159951.4478
MEM 981.988281 1648159951.5628
MEM 981.988281 1648159951.6792
MEM 981.988281 1648159951.7948
MEM 981.988281 1648159951.9098
MEM 981.988281 1648159952.0255
MEM 981.988281 1648159952.1417
MEM 981.988281 1648159952.2568
MEM 981.988281 1648159952.3734
MEM 981.988281 1648159952.4891
MEM 981.988281 1648159952.6040
MEM 981.988281 1648159952.7203
MEM 981.988281 1648159952.8353
MEM 981.988281 1648159952.9515
MEM 981.988281 1648159953.0672
MEM 981.988281 1648159953.1823
MEM 981.988281 1648159953.2985
MEM 981.988281 1648159953.4135
MEM 981.988281 1648159953.5296
MEM 981.988281 1648159953.6454
MEM 981.988281 1648159953.7605
MEM 981.988281 1648159953.8769
MEM 981.988281 1648159953.9919
MEM 981.988281 1648159954.1078
MEM 981.988281 1648159954.2235
MEM 981.988281 1648159954.3386
MEM 981.988281 1648159954.4550
MEM 981.988281 1648159954.5701
MEM 981.988281 1648159954.6860
MEM 981.988281 1648159954.8018
MEM 981.988281 1648159954.9168
MEM 981.988281 1648159955.0341
MEM 981.988281 1648159955.1491
MEM 981.988281 1648159955.2650
MEM 981.988281 1648159955.3808
MEM 981.988281 1648159955.4958
MEM 981.988281 1648159955.6122
MEM 981.988281 1648159955.7272
MEM 981.988281 1648159955.8431
MEM 981.988281 1648159955.9597
MEM 981.988281 1648159956.0747
MEM 981.988281 1648159956.1912
MEM 981.988281 1648159956.3069
MEM 981.988281 1648159956.4220
MEM 981.988281 1648159956.5417
MEM 981.988281 1648159956.6574
MEM 981.988281 1648159956.7722
MEM 981.988281 1648159956.8886
MEM 981.988281 1648159957.0037
MEM 981.988281 1648159957.1197
MEM 981.988281 1648159957.2359
MEM 981.988281 1648159957.3510
MEM 981.988281 1648159957.4674
MEM 981.988281 1648159957.5826
MEM 981.988281 1648159957.6983
MEM 981.988281 1648159957.8136
MEM 981.988281 1648159957.9301
MEM 981.988281 1648159958.0453
MEM 981.988281 1648159958.1615
MEM 981.988281 1648159958.2774
MEM 981.988281 1648159958.3926
MEM 981.988281 1648159958.5099
MEM 981.988281 1648159958.6259
MEM 981.988281 1648159958.7418
MEM 981.988281 1648159958.8593
MEM 981.988281 1648159958.9745
MEM 981.988281 1648159959.0905
MEM 981.988281 1648159959.2070
MEM 981.988281 1648159959.3222
MEM 981.988281 1648159959.4390
MEM 981.988281 1648159959.5547
MEM 981.988281 1648159959.6702
MEM 981.988281 1648159959.7860
MEM 981.988281 1648159959.9026
MEM 981.988281 1648159960.0178
MEM 981.988281 1648159960.1338
MEM 981.988281 1648159960.2503
MEM 981.988281 1648159960.3654
MEM 981.988281 1648159960.4818
MEM 981.988281 1648159960.5975
MEM 981.988281 1648159960.7129
MEM 981.988281 1648159960.8295
MEM 981.988281 1648159960.9455
MEM 981.988281 1648159961.0623
MEM 981.988281 1648159961.1805
MEM 981.988281 1648159961.2979
MEM 981.988281 1648159961.4145
MEM 981.988281 1648159961.5327
MEM 981.988281 1648159961.6499
MEM 981.988281 1648159961.7668
MEM 981.988281 1648159961.8862
MEM 981.988281 1648159962.0029
MEM 981.988281 1648159962.1202
MEM 981.988281 1648159962.2376
MEM 981.988281 1648159962.3544
MEM 981.988281 1648159962.4725
MEM 981.988281 1648159962.5895
MEM 981.988281 1648159962.7072
MEM 981.988281 1648159962.8256
MEM 981.988281 1648159962.9430
MEM 981.988281 1648159963.0600
MEM 981.988281 1648159963.1769
MEM 981.988281 1648159963.2934
MEM 981.988281 1648159963.4163
MEM 981.988281 1648159963.5338
MEM 981.988281 1648159963.6503
MEM 981.988281 1648159963.7651
MEM 981.988281 1648159963.8797
MEM 981.988281 1648159963.9947
MEM 981.988281 1648159964.1123
MEM 981.988281 1648159964.2304
MEM 981.988281 1648159964.3485
MEM 981.988281 1648159964.4635
MEM 981.988281 1648159964.5794
MEM 981.988281 1648159964.6957
MEM 981.988281 1648159964.8107
MEM 981.988281 1648159964.9271
MEM 981.988281 1648159965.0430
MEM 981.988281 1648159965.1580
MEM 981.988281 1648159965.2745
MEM 981.988281 1648159965.3897
MEM 981.988281 1648159965.5065
MEM 981.988281 1648159965.6215
MEM 982.000000 1648159965.7379
MEM 982.000000 1648159965.8530
MEM 982.000000 1648159965.9690
MEM 982.000000 1648159966.0849
MEM 982.000000 1648159966.2000
MEM 982.000000 1648159966.3166
MEM 982.000000 1648159966.4317
MEM 982.000000 1648159966.5480
MEM 982.000000 1648159966.6639
MEM 982.000000 1648159966.7797
MEM 982.000000 1648159966.8953
MEM 982.000000 1648159967.0110
MEM 982.000000 1648159967.1276
MEM 982.000000 1648159967.2426
MEM 982.003906 1648159967.3592
MEM 982.003906 1648159967.4743
MEM 982.003906 1648159967.5908
MEM 982.003906 1648159967.7067
MEM 982.003906 1648159967.8242
MEM 982.003906 1648159967.9407
MEM 982.003906 1648159968.0558
MEM 982.003906 1648159968.1724
MEM 982.003906 1648159968.2875
MEM 982.003906 1648159968.4056
MEM 982.003906 1648159968.5219
MEM 982.003906 1648159968.6370
MEM 982.003906 1648159968.7536
MEM 982.003906 1648159968.8686
MEM 982.003906 1648159968.9853
MEM 982.003906 1648159969.1004
MEM 982.003906 1648159969.2164
MEM 982.003906 1648159969.3322
MEM 982.003906 1648159969.4473
MEM 982.003906 1648159969.5639
MEM 982.003906 1648159969.6790
MEM 982.003906 1648159969.7957
MEM 982.003906 1648159969.9108
MEM 982.003906 1648159970.0270
MEM 982.003906 1648159970.1431
MEM 982.003906 1648159970.2582
MEM 982.003906 1648159970.3748
MEM 982.003906 1648159970.4898
MEM 982.003906 1648159970.6065
MEM 982.003906 1648159970.7216
MEM 982.003906 1648159970.8376
MEM 982.003906 1648159970.9535
MEM 982.003906 1648159971.0686
MEM 982.003906 1648159971.1850
MEM 982.003906 1648159971.3002
MEM 982.003906 1648159971.4163
MEM 982.003906 1648159971.5312
MEM 982.003906 1648159971.6453
MEM 982.003906 1648159971.7583
MEM 982.003906 1648159971.8731
MEM 982.167969 1648159971.9887
MEM 982.167969 1648159972.1105
MEM 982.167969 1648159972.2231
MEM 982.167969 1648159972.3388
MEM 982.167969 1648159972.4594
MEM 982.167969 1648159972.5804
MEM 982.167969 1648159972.7015
MEM 982.167969 1648159972.8224
MEM 982.167969 1648159972.9433
MEM 983.105469 1648159973.0632
MEM 983.769531 1648159973.1845
MEM 987.332031 1648159973.3066
MEM 987.332031 1648159973.4280
MEM 987.589844 1648159973.5493
MEM 987.589844 1648159973.6706
MEM 987.847656 1648159973.7918
MEM 987.847656 1648159973.9127
MEM 988.363281 1648159974.0339
MEM 988.363281 1648159974.1551
MEM 988.621094 1648159974.2757
MEM 988.859375 1648159974.3979
MEM 989.109375 1648159974.5190
MEM 989.171875 1648159974.6401
MEM 989.457031 1648159974.7610
MEM 990.156250 1648159974.8818
MEM 990.156250 1648159975.0029
MEM 990.156250 1648159975.1244
MEM 990.410156 1648159975.2454
MEM 990.410156 1648159975.3663
MEM 990.660156 1648159975.4873
MEM 990.660156 1648159975.6084
MEM 990.925781 1648159975.7298
MEM 990.925781 1648159975.8516
MEM 991.109375 1648159975.9741
MEM 991.464844 1648159976.0967
MEM 991.574219 1648159976.2178
MEM 991.824219 1648159976.3394
MEM 992.199219 1648159976.4579
MEM 992.535156 1648159976.5804
MEM 992.535156 1648159976.7021
MEM 992.617188 1648159976.8181
MEM 992.617188 1648159976.9392
MEM 992.617188 1648159977.0604
MEM 992.867188 1648159977.1813
MEM 992.867188 1648159977.3028
MEM 992.867188 1648159977.4247
MEM 993.832031 1648159977.5479
MEM 994.085938 1648159977.6700
MEM 994.085938 1648159977.7883
MEM 995.113281 1648159977.9109
MEM 995.113281 1648159978.0328
MEM 995.113281 1648159978.1540
MEM 995.113281 1648159978.2721
MEM 995.363281 1648159978.3951
MEM 995.363281 1648159978.5171
MEM 997.261719 1648159978.6383
MEM 997.691406 1648159978.7596
MEM 997.691406 1648159978.8809
MEM 997.949219 1648159979.0016
MEM 997.949219 1648159979.1227
MEM 997.949219 1648159979.2438
MEM 997.949219 1648159979.3645
MEM 997.949219 1648159979.4859
MEM 997.949219 1648159979.6071
MEM 997.949219 1648159979.7277
MEM 998.207031 1648159979.8429
MEM 998.207031 1648159979.9642
MEM 998.207031 1648159980.0853
MEM 998.464844 1648159980.2064
MEM 998.636719 1648159980.3273
MEM 998.953125 1648159980.4397
MEM 998.953125 1648159980.5579
MEM 998.953125 1648159980.6707
MEM 998.953125 1648159980.7932
MEM 998.953125 1648159980.9160
MEM 998.953125 1648159981.0379
MEM 999.464844 1648159981.1588
MEM 999.816406 1648159981.2796
MEM 1000.125000 1648159981.4006
MEM 1000.382812 1648159981.5221
MEM 1001.089844 1648159981.6433
MEM 1001.347656 1648159981.7643
MEM 1001.347656 1648159981.8856
MEM 1001.347656 1648159982.0066
MEM 1001.605469 1648159982.1274
MEM 1001.925781 1648159982.2481
MEM 1002.183594 1648159982.3693
MEM 1002.183594 1648159982.4905
MEM 1002.441406 1648159982.6118
MEM 1002.773438 1648159982.7328
MEM 1003.031250 1648159982.8536
MEM 1003.191406 1648159982.9726
MEM 1004.808594 1648159983.0950
MEM 1004.898438 1648159983.2167
MEM 1005.609375 1648159983.3381
MEM 1006.058594 1648159983.4592
MEM 1006.058594 1648159983.5776
MEM 1006.308594 1648159983.6999
MEM 1006.308594 1648159983.8211
MEM 1006.824219 1648159983.9426
MEM 1007.378906 1648159984.0641
MEM 1007.992188 1648159984.1851
MEM 1007.992188 1648159984.3065
MEM 1007.992188 1648159984.4278
MEM 1008.242188 1648159984.5488
MEM 1008.242188 1648159984.6700
MEM 1008.500000 1648159984.7914
MEM 1008.753906 1648159984.9124
MEM 1009.003906 1648159985.0337
MEM 1009.371094 1648159985.1544
MEM 1009.625000 1648159985.2749
MEM 1009.882812 1648159985.3959
MEM 1010.023438 1648159985.5172
MEM 1010.207031 1648159985.6386
MEM 1010.207031 1648159985.7595
MEM 1010.343750 1648159985.8804
MEM 1010.343750 1648159986.0018
MEM 1010.343750 1648159986.1231
MEM 1010.847656 1648159986.2444
MEM 1010.847656 1648159986.3652
MEM 1011.464844 1648159986.4864
MEM 1012.085938 1648159986.6070
MEM 1012.511719 1648159986.7279
MEM 1013.800781 1648159986.8493
MEM 1021.765625 1648159986.9705
MEM 1022.015625 1648159987.0913
MEM 1022.015625 1648159987.2121
MEM 1022.015625 1648159987.3334
MEM 1022.273438 1648159987.4543
MEM 1022.273438 1648159987.5754
MEM 1022.273438 1648159987.6966
MEM 1022.527344 1648159987.8178
MEM 1022.785156 1648159987.9389
MEM 1022.785156 1648159988.0597
MEM 1023.042969 1648159988.1805
MEM 1023.042969 1648159988.3010
MEM 1023.300781 1648159988.4223
MEM 1023.558594 1648159988.5475
MEM 1023.816406 1648159988.6704
MEM 1023.816406 1648159988.7920
MEM 1023.816406 1648159988.9134
MEM 1024.074219 1648159989.0346
MEM 1024.074219 1648159989.1558
MEM 1024.074219 1648159989.2770
MEM 1024.074219 1648159989.3983
MEM 1024.441406 1648159989.5195
MEM 1024.441406 1648159989.6407
MEM 1024.949219 1648159989.7620
MEM 1025.101562 1648159989.8747
MEM 1025.101562 1648159989.9962
MEM 1025.101562 1648159990.1172
MEM 1025.316406 1648159990.2384
MEM 1025.484375 1648159990.3592
MEM 1025.484375 1648159990.4799
MEM 1025.992188 1648159990.6011
MEM 1026.250000 1648159990.7223
MEM 1026.421875 1648159990.8436
MEM 1026.847656 1648159990.9649
MEM 1027.097656 1648159991.0870
MEM 1027.097656 1648159991.2098
MEM 1027.097656 1648159991.3315
MEM 1027.277344 1648159991.4528
MEM 1028.097656 1648159991.5740
MEM 1028.097656 1648159991.6951
MEM 1028.351562 1648159991.8098
MEM 1028.457031 1648159991.9308
MEM 1029.527344 1648159992.0518
MEM 1029.628906 1648159992.1730
MEM 1030.078125 1648159992.2938
MEM 1030.078125 1648159992.4146
MEM 1030.218750 1648159992.5355
MEM 1030.363281 1648159992.6561
MEM 1030.511719 1648159992.7774
MEM 1030.511719 1648159992.8988
MEM 1030.972656 1648159993.0196
MEM 1031.113281 1648159993.1407
MEM 1031.390625 1648159993.2614
MEM 1031.527344 1648159993.3821
MEM 1031.714844 1648159993.5029
MEM 1031.828125 1648159993.6238
MEM 1032.039062 1648159993.7449
MEM 1032.089844 1648159993.8660
MEM 1032.089844 1648159993.9874
MEM 1032.503906 1648159994.1085
MEM 1032.746094 1648159994.2293
MEM 1033.339844 1648159994.3506
MEM 1033.718750 1648159994.4719
MEM 1033.968750 1648159994.5933
MEM 1034.320312 1648159994.7147
MEM 1035.152344 1648159994.8366
MEM 1035.289062 1648159994.9593
MEM 1035.511719 1648159995.0816
MEM 1036.566406 1648159995.2031
MEM 1036.566406 1648159995.3241
MEM 1036.636719 1648159995.4454
MEM 1037.066406 1648159995.5672
MEM 1037.816406 1648159995.6880
MEM 1038.085938 1648159995.8089
MEM 1038.085938 1648159995.9302
MEM 1038.085938 1648159996.0509
MEM 1038.300781 1648159996.1717
MEM 1038.300781 1648159996.2931
MEM 1038.300781 1648159996.4143
MEM 1038.300781 1648159996.5352
MEM 1038.800781 1648159996.6561
MEM 1038.800781 1648159996.7770
MEM 1039.070312 1648159996.8983
MEM 1039.242188 1648159997.0194
MEM 1039.242188 1648159997.1402
MEM 1039.488281 1648159997.2611
MEM 1039.691406 1648159997.3825
MEM 1039.910156 1648159997.5034
MEM 1039.910156 1648159997.6244
MEM 1040.093750 1648159997.7454
MEM 1040.335938 1648159997.8663
MEM 1040.562500 1648159997.9858
MEM 1040.562500 1648159998.1070
MEM 1040.855469 1648159998.2281
MEM 1040.996094 1648159998.3495
MEM 1041.234375 1648159998.4706
MEM 1041.714844 1648159998.5922
MEM 1041.808594 1648159998.7135
MEM 1042.140625 1648159998.8343
MEM 1042.175781 1648159998.9552
MEM 1043.031250 1648159999.0768
MEM 1043.031250 1648159999.1977
MEM 1043.031250 1648159999.3190
MEM 1043.261719 1648159999.4403
MEM 1043.558594 1648159999.5609
MEM 1043.695312 1648159999.6817
MEM 1044.121094 1648159999.8024
MEM 1044.250000 1648159999.9234
MEM 1044.250000 1648160000.0442
MEM 1044.492188 1648160000.1649
MEM 1044.492188 1648160000.2860
MEM 1044.664062 1648160000.4071
MEM 1044.664062 1648160000.5283
MEM 1044.800781 1648160000.6493
MEM 1045.324219 1648160000.7705
MEM 1045.324219 1648160000.8916
MEM 1045.324219 1648160001.0127
MEM 1045.324219 1648160001.1336
MEM 1045.769531 1648160001.2542
MEM 1046.707031 1648160001.3750
MEM 1048.304688 1648160001.4958
MEM 1048.496094 1648160001.6172
MEM 1048.761719 1648160001.7379
MEM 1048.828125 1648160001.8587
MEM 1049.023438 1648160001.9796
MEM 1049.023438 1648160002.1004
MEM 1049.023438 1648160002.2214
MEM 1049.238281 1648160002.3423
MEM 1049.488281 1648160002.4630
MEM 1049.734375 1648160002.5840
MEM 1049.984375 1648160002.7050
MEM 1050.230469 1648160002.8260
MEM 1050.527344 1648160002.9471
MEM 1050.804688 1648160003.0684
MEM 1050.804688 1648160003.1891
MEM 1050.804688 1648160003.3099
MEM 1050.804688 1648160003.4307
MEM 1051.046875 1648160003.5514
MEM 1065.093750 1648160003.6724
MEM 1098.886719 1648160003.7946
MEM 1420.906250 1648160003.9150
MEM 1424.964844 1648160004.0298
MEM 1418.390625 1648160004.1540
MEM 1426.246094 1648160004.2715
MEM 1419.683594 1648160004.3945
MEM 1426.289062 1648160004.5177
MEM 1422.230469 1648160004.6399
MEM 1426.324219 1648160004.7618
MEM 1423.816406 1648160004.8838
MEM 1426.332031 1648160005.0056
MEM 1426.367188 1648160005.1277
MEM 1418.515625 1648160005.2457
MEM 1426.402344 1648160005.3626
MEM 1426.406250 1648160005.4793
MEM 1426.410156 1648160005.5961
MEM 1426.441406 1648160005.7129
MEM 1425.929688 1648160005.8299
MEM 1426.445312 1648160005.9467
MEM 1423.199219 1648160006.0638
MEM 1422.425781 1648160006.1807
MEM 1426.488281 1648160006.2970
MEM 1419.949219 1648160006.4141
MEM 1426.523438 1648160006.5310
MEM 1418.675781 1648160006.6481
MEM 1426.531250 1648160006.7649
MEM 1418.710938 1648160006.8819
MEM 1426.566406 1648160006.9988
MEM 1426.574219 1648160007.1159
MEM 1422.546875 1648160007.2328
MEM 1426.613281 1648160007.3499
MEM 1418.761719 1648160007.4669
MEM 1426.617188 1648160007.5839
MEM 1426.656250 1648160007.7008
MEM 1426.132812 1648160007.8179
MEM 1426.660156 1648160007.9349
MEM 1422.605469 1648160008.0515
MEM 1426.699219 1648160008.1680
MEM 1422.644531 1648160008.2848
MEM 1426.703125 1648160008.4017
MEM 1419.363281 1648160008.5187
MEM 1426.707031 1648160008.6353
MEM 1418.859375 1648160008.7536
MEM 1422.660156 1648160008.8704
MEM 1426.750000 1648160008.9866
MEM 1422.183594 1648160009.1036
MEM 1426.757812 1648160009.2206
MEM 1418.906250 1648160009.3377
MEM 1426.765625 1648160009.4543
MEM 1418.910156 1648160009.5714
MEM 1426.769531 1648160009.6881
MEM 1418.949219 1648160009.8052
MEM 1426.808594 1648160009.9221
MEM 1418.957031 1648160010.0392
MEM 1426.812500 1648160010.1559
MEM 1418.964844 1648160010.2729
MEM 1426.308594 1648160010.3899
MEM 1426.824219 1648160010.5069
MEM 1419.003906 1648160010.6251
MEM 1426.859375 1648160010.7421
MEM 1422.808594 1648160010.8603
MEM 1426.867188 1648160010.9765
MEM 1422.812500 1648160011.0935
MEM 1426.875000 1648160011.2100
MEM 1422.820312 1648160011.3268
MEM 1426.933594 1648160011.4430
MEM 1422.855469 1648160011.5614
MEM 1426.914062 1648160011.6784
MEM 1424.406250 1648160011.7954
MEM 1426.921875 1648160011.9124
MEM 1426.925781 1648160012.0292
MEM 1426.921875 1648160012.1455
MEM 1422.902344 1648160012.2625
MEM 1426.964844 1648160012.3789
MEM 1422.910156 1648160012.4956
MEM 1426.976562 1648160012.6119
MEM 1422.917969 1648160012.7288
MEM 1426.980469 1648160012.8456
MEM 1424.464844 1648160012.9626
MEM 1427.019531 1648160013.0796
MEM 1426.511719 1648160013.1966
MEM 1427.023438 1648160013.3135
MEM 1427.031250 1648160013.4304
MEM 1419.179688 1648160013.5477
MEM 1427.035156 1648160013.6645
MEM 1419.183594 1648160013.7829
MEM 1427.074219 1648160013.8997
MEM 1419.992188 1648160014.0168
MEM 1427.082031 1648160014.1336
MEM 1423.023438 1648160014.2506
MEM 1427.082031 1648160014.3671
MEM 1423.031250 1648160014.4839
MEM 1427.089844 1648160014.6007
MEM 1423.500000 1648160014.7176
MEM 1427.125000 1648160014.8348
MEM 1427.128906 1648160014.9516
MEM 1427.132812 1648160015.0685
MEM 1427.136719 1648160015.1853
MEM 1419.285156 1648160015.3023
MEM 1427.140625 1648160015.4192
