CMDLINE /usr/bin/python aplc.py
MEM 2225.023438 1554335703.2867
MEM 2225.023438 1554335703.3944
MEM 2225.023438 1554335703.5022
MEM 2225.023438 1554335703.6098
MEM 2225.023438 1554335703.7176
MEM 2225.023438 1554335703.8250
MEM 2225.023438 1554335703.9328
MEM 2225.023438 1554335704.0404
MEM 2225.023438 1554335704.1482
MEM 2225.023438 1554335704.2558
MEM 2225.023438 1554335704.3635
MEM 2225.023438 1554335704.4713
MEM 2225.023438 1554335704.5792
MEM 2225.023438 1554335704.6868
MEM 2225.023438 1554335704.7949
MEM 2225.023438 1554335704.9025
MEM 2225.023438 1554335705.0105
MEM 2225.023438 1554335705.1181
MEM 2225.023438 1554335705.2262
MEM 2225.023438 1554335705.3335
MEM 2225.023438 1554335705.4415
MEM 2225.023438 1554335705.5491
MEM 2225.023438 1554335705.6571
MEM 2225.023438 1554335705.7646
MEM 2225.023438 1554335705.8726
MEM 2225.023438 1554335705.9801
MEM 2225.023438 1554335706.0882
MEM 2225.023438 1554335706.1957
MEM 2225.023438 1554335706.3038
MEM 2225.023438 1554335706.4113
MEM 2225.023438 1554335706.5178
MEM 2225.023438 1554335706.6258
MEM 2225.023438 1554335706.7324
MEM 2225.023438 1554335706.8388
MEM 2225.023438 1554335706.9456
MEM 2225.023438 1554335707.0524
MEM 2225.023438 1554335707.1591
MEM 2225.023438 1554335707.2661
MEM 2225.023438 1554335707.3728
MEM 2225.023438 1554335707.4797
MEM 2225.023438 1554335707.5864
MEM 2225.023438 1554335707.6933
MEM 2225.023438 1554335707.8000
MEM 2225.023438 1554335707.9065
MEM 2225.023438 1554335708.0133
MEM 2225.023438 1554335708.1201
MEM 2225.023438 1554335708.2269
MEM 2225.023438 1554335708.3336
MEM 2225.023438 1554335708.4403
MEM 2225.023438 1554335708.5469
MEM 2225.023438 1554335708.6536
MEM 2225.023438 1554335708.7604
MEM 2225.023438 1554335708.8671
MEM 2225.023438 1554335708.9739
MEM 2225.023438 1554335709.0807
MEM 2225.023438 1554335709.1874
MEM 2225.023438 1554335709.2941
MEM 2225.023438 1554335709.4009
MEM 2225.023438 1554335709.5077
MEM 2225.023438 1554335709.6143
MEM 2225.023438 1554335709.7211
MEM 2225.023438 1554335709.8279
MEM 2225.023438 1554335709.9346
MEM 2225.023438 1554335710.0414
MEM 2225.023438 1554335710.1481
MEM 2225.023438 1554335710.2550
MEM 2225.023438 1554335710.3617
MEM 2225.023438 1554335710.4684
MEM 2225.023438 1554335710.5751
MEM 2225.023438 1554335710.6819
MEM 2225.023438 1554335710.7886
MEM 2225.023438 1554335710.8952
MEM 2225.023438 1554335711.0031
MEM 2225.023438 1554335711.1101
MEM 2225.023438 1554335711.2170
MEM 2225.023438 1554335711.3237
MEM 2225.023438 1554335711.4306
MEM 2225.023438 1554335711.5373
MEM 2225.023438 1554335711.6438
MEM 2225.023438 1554335711.7506
MEM 2225.023438 1554335711.8574
MEM 2225.023438 1554335711.9642
MEM 2225.023438 1554335712.0710
MEM 2225.023438 1554335712.1777
MEM 2225.023438 1554335712.2843
MEM 2225.023438 1554335712.3911
MEM 2225.023438 1554335712.4979
MEM 2225.023438 1554335712.6046
MEM 2225.023438 1554335712.7113
MEM 2225.023438 1554335712.8181
MEM 2225.023438 1554335712.9247
MEM 2225.023438 1554335713.0314
MEM 2225.023438 1554335713.1379
MEM 2225.023438 1554335713.2444
MEM 2225.023438 1554335713.3512
MEM 2225.023438 1554335713.4580
MEM 2225.023438 1554335713.5646
MEM 2225.023438 1554335713.6714
MEM 2225.023438 1554335713.7781
MEM 2225.023438 1554335713.8850
MEM 2225.023438 1554335713.9916
MEM 2225.023438 1554335714.0984
MEM 2225.023438 1554335714.2050
MEM 2225.023438 1554335714.3118
MEM 2225.023438 1554335714.4184
MEM 2225.023438 1554335714.5248
MEM 2225.023438 1554335714.6316
MEM 2225.023438 1554335714.7383
MEM 2225.023438 1554335714.8450
MEM 2225.023438 1554335714.9516
MEM 2225.023438 1554335715.0583
MEM 2225.023438 1554335715.1649
MEM 2225.023438 1554335715.2714
MEM 2225.023438 1554335715.3781
MEM 2225.023438 1554335715.4851
MEM 2225.023438 1554335715.5918
MEM 2225.023438 1554335715.6987
MEM 2225.023438 1554335715.8052
MEM 2225.023438 1554335715.9121
MEM 2225.023438 1554335716.0188
MEM 2225.023438 1554335716.1256
MEM 2225.023438 1554335716.2322
MEM 2225.023438 1554335716.3391
MEM 2225.023438 1554335716.4457
MEM 2225.023438 1554335716.5526
MEM 2225.023438 1554335716.6592
MEM 2225.023438 1554335716.7661
MEM 2225.023438 1554335716.8728
MEM 2225.023438 1554335716.9797
MEM 2225.023438 1554335717.0863
MEM 2225.023438 1554335717.1932
MEM 2225.023438 1554335717.2998
MEM 2225.023438 1554335717.4064
MEM 2225.023438 1554335717.5172
MEM 2225.023438 1554335717.6239
MEM 2225.023438 1554335717.7306
MEM 2225.023438 1554335717.8372
MEM 2225.023438 1554335717.9440
MEM 2225.023438 1554335718.0506
MEM 2225.023438 1554335718.1573
MEM 2225.023438 1554335718.2639
MEM 2225.023438 1554335718.3706
MEM 2225.023438 1554335718.4772
MEM 2225.023438 1554335718.5838
MEM 2225.023438 1554335718.6904
MEM 2225.023438 1554335718.7971
MEM 2225.023438 1554335718.9037
MEM 2225.023438 1554335719.0102
MEM 2225.023438 1554335719.1169
MEM 2225.023438 1554335719.2235
MEM 2225.023438 1554335719.3301
MEM 2225.023438 1554335719.4368
MEM 2225.023438 1554335719.5434
MEM 2225.023438 1554335719.6499
MEM 2225.023438 1554335719.7566
MEM 2225.023438 1554335719.8633
MEM 2225.023438 1554335719.9700
MEM 2225.023438 1554335720.0768
MEM 2225.023438 1554335720.1835
MEM 2225.023438 1554335720.2903
MEM 2225.023438 1554335720.3967
MEM 2225.023438 1554335720.5035
MEM 2225.023438 1554335720.6101
MEM 2225.023438 1554335720.7166
MEM 2225.023438 1554335720.8232
MEM 2225.023438 1554335720.9300
MEM 2225.023438 1554335721.0366
MEM 2225.023438 1554335721.1432
MEM 2225.023438 1554335721.2498
MEM 2225.023438 1554335721.3564
MEM 2225.023438 1554335721.4631
MEM 2225.023438 1554335721.5697
MEM 2225.023438 1554335721.6764
MEM 2225.023438 1554335721.7828
MEM 2225.023438 1554335721.8898
MEM 2225.023438 1554335721.9965
MEM 2225.023438 1554335722.1032
MEM 2225.023438 1554335722.2099
MEM 2225.023438 1554335722.3166
MEM 2225.023438 1554335722.4233
MEM 2225.023438 1554335722.5299
MEM 2225.023438 1554335722.6366
MEM 2225.023438 1554335722.7432
MEM 2225.023438 1554335722.8499
MEM 2225.023438 1554335722.9565
MEM 2225.023438 1554335723.0632
MEM 2225.023438 1554335723.1699
MEM 2225.023438 1554335723.2766
MEM 2225.023438 1554335723.3833
MEM 2225.023438 1554335723.4899
MEM 2225.023438 1554335723.5965
MEM 2225.023438 1554335723.7031
MEM 2225.023438 1554335723.8096
MEM 2225.023438 1554335723.9161
MEM 2225.023438 1554335724.0229
MEM 2225.023438 1554335724.1294
MEM 2225.023438 1554335724.2363
MEM 2225.023438 1554335724.3428
MEM 2225.023438 1554335724.4497
MEM 2225.023438 1554335724.5562
MEM 2225.023438 1554335724.6630
MEM 2225.023438 1554335724.7697
MEM 2225.023438 1554335724.8765
MEM 2225.023438 1554335724.9831
MEM 2225.023438 1554335725.0900
MEM 2225.023438 1554335725.1966
MEM 2225.023438 1554335725.3034
MEM 2225.023438 1554335725.4101
MEM 2225.023438 1554335725.5169
MEM 2225.023438 1554335725.6235
MEM 2225.023438 1554335725.7302
MEM 2225.023438 1554335725.8368
MEM 2225.023438 1554335725.9432
MEM 2225.023438 1554335726.0499
MEM 2225.023438 1554335726.1566
MEM 2225.023438 1554335726.2643
MEM 2225.023438 1554335726.3709
MEM 2225.023438 1554335726.4775
MEM 2225.023438 1554335726.5841
MEM 2225.023438 1554335726.6908
MEM 2225.023438 1554335726.7974
MEM 2225.023438 1554335726.9041
MEM 2225.023438 1554335727.0108
MEM 2225.023438 1554335727.1174
MEM 2225.023438 1554335727.2240
MEM 2225.023438 1554335727.3306
MEM 2225.023438 1554335727.4372
MEM 2225.023438 1554335727.5438
MEM 2225.023438 1554335727.6504
MEM 2225.023438 1554335727.7571
MEM 2225.023438 1554335727.8637
MEM 2225.023438 1554335727.9703
MEM 2225.023438 1554335728.0769
MEM 2225.023438 1554335728.1834
MEM 2225.023438 1554335728.2902
MEM 2225.023438 1554335728.3970
MEM 2225.023438 1554335728.5037
MEM 2225.023438 1554335728.6102
MEM 2225.023438 1554335728.7169
MEM 2225.023438 1554335728.8236
MEM 2225.023438 1554335728.9303
MEM 2225.023438 1554335729.0370
MEM 2225.023438 1554335729.1437
MEM 2225.023438 1554335729.2502
MEM 2225.023438 1554335729.3568
MEM 2225.023438 1554335729.4634
MEM 2225.023438 1554335729.5700
MEM 2225.023438 1554335729.6768
MEM 2225.023438 1554335729.7835
MEM 2225.023438 1554335729.8900
MEM 2225.023438 1554335729.9966
MEM 2225.023438 1554335730.1031
MEM 2225.023438 1554335730.2098
MEM 2225.023438 1554335730.3163
MEM 2225.023438 1554335730.4229
MEM 2225.023438 1554335730.5295
MEM 2225.023438 1554335730.6370
MEM 2225.023438 1554335730.7437
MEM 2225.023438 1554335730.8504
MEM 2225.023438 1554335730.9571
MEM 2225.023438 1554335731.0639
MEM 2225.023438 1554335731.1705
MEM 2225.023438 1554335731.2772
MEM 2225.023438 1554335731.3838
MEM 2225.023438 1554335731.4905
MEM 2225.023438 1554335731.5971
MEM 2225.023438 1554335731.7038
MEM 2225.023438 1554335731.8104
MEM 2225.023438 1554335731.9171
MEM 2225.023438 1554335732.0237
MEM 2225.023438 1554335732.1305
MEM 2225.023438 1554335732.2371
MEM 2225.023438 1554335732.3439
MEM 2225.023438 1554335732.4505
MEM 2225.023438 1554335732.5572
MEM 2225.023438 1554335732.6851
MEM 2225.023438 1554335732.7917
MEM 2225.023438 1554335732.8982
MEM 2225.023438 1554335733.0048
MEM 2225.023438 1554335733.1114
MEM 2225.023438 1554335733.2181
MEM 2225.023438 1554335733.3247
MEM 2225.023438 1554335733.4312
MEM 2225.023438 1554335733.5378
MEM 2225.023438 1554335733.6445
MEM 2225.023438 1554335733.7511
MEM 2225.023438 1554335733.8577
MEM 2225.023438 1554335733.9643
MEM 2225.023438 1554335734.0710
MEM 2225.023438 1554335734.1776
MEM 2225.023438 1554335734.2842
MEM 2225.023438 1554335734.3909
MEM 2225.023438 1554335734.4975
MEM 2225.023438 1554335734.6041
MEM 2225.023438 1554335734.7107
MEM 2225.023438 1554335734.8174
MEM 2225.023438 1554335734.9312
MEM 2225.023438 1554335735.0378
MEM 2225.023438 1554335735.1939
MEM 2225.023438 1554335735.3005
MEM 2225.023438 1554335735.4072
MEM 2225.023438 1554335735.5138
MEM 2225.023438 1554335735.6203
MEM 2225.023438 1554335735.7271
MEM 2225.023438 1554335735.8338
MEM 2225.023438 1554335735.9406
MEM 2225.023438 1554335736.0473
MEM 2225.023438 1554335736.1541
MEM 2225.023438 1554335736.2608
MEM 2225.023438 1554335736.3676
MEM 2225.023438 1554335736.4743
MEM 2225.023438 1554335736.5811
MEM 2225.023438 1554335736.6877
MEM 2225.023438 1554335736.7944
MEM 2225.023438 1554335736.9011
MEM 2225.023438 1554335737.0077
MEM 2225.023438 1554335737.1144
MEM 2225.023438 1554335737.2211
MEM 2225.023438 1554335737.3278
MEM 2225.023438 1554335737.4346
MEM 2225.023438 1554335737.5412
MEM 2225.023438 1554335737.6480
MEM 2225.023438 1554335737.7547
MEM 2225.023438 1554335737.8614
MEM 2225.023438 1554335737.9680
MEM 2225.023438 1554335738.0746
MEM 2225.023438 1554335738.1812
MEM 2225.023438 1554335738.2878
MEM 2225.023438 1554335738.3945
MEM 2225.023438 1554335738.5011
MEM 2225.023438 1554335738.6076
MEM 2225.023438 1554335738.7141
MEM 2225.023438 1554335738.8209
MEM 2225.023438 1554335738.9276
MEM 2225.023438 1554335739.0341
MEM 2225.023438 1554335739.1410
MEM 2225.023438 1554335739.2512
MEM 2225.023438 1554335739.3577
MEM 2225.023438 1554335739.4644
MEM 2225.023438 1554335739.5715
MEM 2225.023438 1554335739.6781
MEM 2225.023438 1554335739.7849
MEM 2225.023438 1554335739.8915
MEM 2225.023438 1554335739.9980
MEM 2225.023438 1554335740.1047
MEM 2225.023438 1554335740.2113
MEM 2225.023438 1554335740.3181
MEM 2225.023438 1554335740.4247
MEM 2225.023438 1554335740.5314
MEM 2225.023438 1554335740.6380
MEM 2225.023438 1554335740.7448
MEM 2225.023438 1554335740.8514
MEM 2225.023438 1554335740.9581
MEM 2225.023438 1554335741.0647
MEM 2225.023438 1554335741.1714
MEM 2225.023438 1554335741.2780
MEM 2225.023438 1554335741.4250
MEM 2225.023438 1554335741.5316
MEM 2225.023438 1554335741.6380
MEM 2225.023438 1554335741.7448
MEM 2225.023438 1554335741.8516
MEM 2225.023438 1554335741.9582
MEM 2225.023438 1554335742.0649
MEM 2225.023438 1554335742.1715
MEM 2225.023438 1554335742.2783
MEM 2225.023438 1554335742.3849
MEM 2225.023438 1554335742.4916
MEM 2225.023438 1554335742.5981
MEM 2225.023438 1554335742.7046
MEM 2225.023438 1554335742.8113
MEM 2225.023438 1554335742.9180
MEM 2225.023438 1554335743.0248
MEM 2225.023438 1554335743.1314
MEM 2225.023438 1554335743.2380
MEM 2225.023438 1554335743.3446
MEM 2225.023438 1554335743.4512
MEM 2225.023438 1554335743.5577
MEM 2225.023438 1554335743.6646
MEM 2225.023438 1554335743.7713
MEM 2225.023438 1554335743.8780
MEM 2225.023438 1554335743.9846
MEM 2225.023438 1554335744.0913
MEM 2225.023438 1554335744.1979
MEM 2225.023438 1554335744.3046
MEM 2225.023438 1554335744.4112
MEM 2225.023438 1554335744.5178
MEM 2225.023438 1554335744.6244
MEM 2225.023438 1554335744.7311
MEM 2225.023438 1554335744.8377
MEM 2225.023438 1554335744.9442
MEM 2225.023438 1554335745.0508
MEM 2225.023438 1554335745.1574
MEM 2225.023438 1554335745.2638
MEM 2225.023438 1554335745.3703
MEM 2225.023438 1554335745.4771
MEM 2225.023438 1554335745.5838
MEM 2225.023438 1554335745.6903
MEM 2225.023438 1554335745.7969
MEM 2225.023438 1554335745.9044
MEM 2225.023438 1554335746.0109
MEM 2225.023438 1554335746.1178
MEM 2225.023438 1554335746.2244
MEM 2225.023438 1554335746.3313
MEM 2225.023438 1554335746.4379
MEM 2225.023438 1554335746.5444
MEM 2225.023438 1554335746.6512
MEM 2225.023438 1554335746.7577
MEM 2225.023438 1554335746.8645
MEM 2225.023438 1554335746.9711
MEM 2225.023438 1554335747.0779
MEM 2225.023438 1554335747.1845
MEM 2225.023438 1554335747.2910
MEM 2225.023438 1554335747.3976
MEM 2225.023438 1554335747.5051
MEM 2225.023438 1554335747.6117
MEM 2225.023438 1554335747.7186
MEM 2225.023438 1554335747.8252
MEM 2225.023438 1554335747.9317
MEM 2225.023438 1554335748.0394
MEM 2225.023438 1554335748.1472
MEM 2225.023438 1554335748.2546
MEM 2225.023438 1554335748.3622
MEM 2225.023438 1554335748.4701
MEM 2225.023438 1554335748.5765
MEM 2225.023438 1554335748.6829
MEM 2225.023438 1554335748.7894
MEM 2225.023438 1554335748.8958
MEM 2225.023438 1554335749.0021
MEM 2225.023438 1554335749.1085
MEM 2225.023438 1554335749.2150
MEM 2225.023438 1554335749.3214
MEM 2225.023438 1554335749.4279
MEM 2225.023438 1554335749.5344
MEM 2225.023438 1554335749.6409
MEM 2225.023438 1554335749.7473
MEM 2225.023438 1554335749.8538
MEM 2225.023438 1554335749.9602
MEM 2225.023438 1554335750.0666
MEM 2225.023438 1554335750.1732
MEM 2225.023438 1554335750.2796
MEM 2225.023438 1554335750.3860
MEM 2225.023438 1554335750.4925
MEM 2225.023438 1554335750.5989
MEM 2225.023438 1554335750.7054
MEM 2225.023438 1554335750.8119
MEM 2225.023438 1554335750.9183
MEM 2225.023438 1554335751.0248
MEM 2225.023438 1554335751.1313
MEM 2225.023438 1554335751.2378
MEM 2225.023438 1554335751.3442
MEM 2225.023438 1554335751.4506
MEM 2225.023438 1554335751.5570
MEM 2225.023438 1554335751.6636
MEM 2225.023438 1554335751.7700
MEM 2225.023438 1554335751.8765
MEM 2225.023438 1554335751.9830
MEM 2225.023438 1554335752.0894
MEM 2225.023438 1554335752.1959
MEM 2225.023438 1554335752.3023
MEM 2225.023438 1554335752.4100
MEM 2225.023438 1554335752.5176
MEM 2225.023438 1554335752.6245
MEM 2225.023438 1554335752.7323
MEM 2225.023438 1554335752.8399
MEM 2225.023438 1554335752.9478
MEM 2225.023438 1554335753.0553
MEM 2225.023438 1554335753.1633
MEM 2225.023438 1554335753.2708
MEM 2225.023438 1554335753.3788
MEM 2225.023438 1554335753.4863
MEM 2225.023438 1554335753.5943
MEM 2225.023438 1554335753.7018
MEM 2225.023438 1554335753.8098
MEM 2225.023438 1554335753.9173
MEM 2225.023438 1554335754.0253
MEM 2225.023438 1554335754.1328
MEM 2225.023438 1554335754.2408
MEM 2225.023438 1554335754.3482
MEM 2225.023438 1554335754.4547
MEM 2225.023438 1554335754.5882
MEM 2225.023438 1554335754.6947
MEM 2225.023438 1554335754.8011
MEM 2225.023438 1554335754.9076
MEM 2225.023438 1554335755.0141
MEM 2225.023438 1554335755.1205
MEM 2225.023438 1554335755.2270
MEM 2225.023438 1554335755.3335
MEM 2225.023438 1554335755.4400
MEM 2225.023438 1554335755.5464
MEM 2225.023438 1554335755.6529
MEM 2225.023438 1554335755.7594
MEM 2225.023438 1554335755.8658
MEM 2225.023438 1554335755.9723
MEM 2225.023438 1554335756.0788
MEM 2225.023438 1554335756.1853
MEM 2225.023438 1554335756.2918
MEM 2225.023438 1554335756.3982
MEM 2225.023438 1554335756.5046
MEM 2225.023438 1554335756.6110
MEM 2225.023438 1554335756.7176
MEM 2225.023438 1554335756.8241
MEM 2225.023438 1554335756.9306
MEM 2225.023438 1554335757.0371
MEM 2225.023438 1554335757.1436
MEM 2225.023438 1554335757.2500
MEM 2225.023438 1554335757.3565
MEM 2225.023438 1554335757.4630
MEM 2225.023438 1554335757.5695
MEM 2225.023438 1554335757.6761
MEM 2225.023438 1554335757.7825
MEM 2225.023438 1554335757.8889
MEM 2225.023438 1554335757.9954
MEM 2225.023438 1554335758.1019
MEM 2225.023438 1554335758.2083
MEM 2225.023438 1554335758.3148
MEM 2225.023438 1554335758.4214
MEM 2225.023438 1554335758.5279
MEM 2225.023438 1554335758.6344
MEM 2225.023438 1554335758.7408
MEM 2225.023438 1554335758.8474
MEM 2225.023438 1554335758.9540
MEM 2225.023438 1554335759.0604
MEM 2225.023438 1554335759.1669
MEM 2225.023438 1554335759.2734
MEM 2225.023438 1554335759.3801
MEM 2225.023438 1554335759.4866
MEM 2225.023438 1554335759.5931
MEM 2225.023438 1554335759.6996
MEM 2225.023438 1554335759.8060
MEM 2225.023438 1554335759.9125
MEM 2225.023438 1554335760.0191
MEM 2225.023438 1554335760.1255
MEM 2225.023438 1554335760.2320
MEM 2225.023438 1554335760.3385
MEM 2225.023438 1554335760.4450
MEM 2225.023438 1554335760.5514
MEM 2225.023438 1554335760.6579
MEM 2225.023438 1554335760.7644
MEM 2225.023438 1554335760.8709
MEM 2225.023438 1554335760.9784
MEM 2225.023438 1554335761.0849
MEM 2225.023438 1554335761.1914
MEM 2225.023438 1554335761.2979
MEM 2225.023438 1554335761.4043
MEM 2225.023438 1554335761.5109
MEM 2225.023438 1554335761.6173
MEM 2225.023438 1554335761.7238
MEM 2225.023438 1554335761.8303
MEM 2225.023438 1554335761.9367
MEM 2225.023438 1554335762.0431
MEM 2225.023438 1554335762.1496
MEM 2225.023438 1554335762.2561
MEM 2225.023438 1554335762.3626
MEM 2225.023438 1554335762.5270
MEM 2225.023438 1554335762.6335
MEM 2225.023438 1554335762.7399
MEM 2225.023438 1554335762.8465
MEM 2225.023438 1554335762.9530
MEM 2225.023438 1554335763.0594
MEM 2225.023438 1554335763.1659
MEM 2225.023438 1554335763.2725
MEM 2225.023438 1554335763.3789
MEM 2225.023438 1554335763.4853
MEM 2225.023438 1554335763.5918
MEM 2225.023438 1554335763.6983
MEM 2225.023438 1554335763.8048
MEM 2225.023438 1554335763.9112
MEM 2225.023438 1554335764.0176
MEM 2225.023438 1554335764.1240
MEM 2225.023438 1554335764.2305
MEM 2225.023438 1554335764.3370
MEM 2225.023438 1554335764.4435
MEM 2225.023438 1554335764.5500
MEM 2225.023438 1554335764.6564
MEM 2225.023438 1554335764.7629
MEM 2225.023438 1554335764.8694
MEM 2225.023438 1554335764.9760
MEM 2225.023438 1554335765.0824
MEM 2225.023438 1554335765.1888
MEM 2225.023438 1554335765.2953
MEM 2225.023438 1554335765.4019
MEM 2225.023438 1554335765.5092
MEM 2225.023438 1554335765.6159
MEM 2225.023438 1554335765.7227
MEM 2225.023438 1554335765.8292
MEM 2225.023438 1554335765.9360
MEM 2225.023438 1554335766.0427
MEM 2225.023438 1554335766.1495
MEM 2225.023438 1554335766.2561
MEM 2225.023438 1554335766.3626
MEM 2225.023438 1554335766.4693
MEM 2225.023438 1554335766.5760
MEM 2225.023438 1554335766.6828
MEM 2225.023438 1554335766.7894
MEM 2225.023438 1554335766.8962
MEM 2225.023438 1554335767.0028
MEM 2225.023438 1554335767.1096
MEM 2225.023438 1554335767.2162
MEM 2225.023438 1554335767.3230
MEM 2225.023438 1554335767.4296
MEM 2225.023438 1554335767.5360
MEM 2225.023438 1554335767.6426
MEM 2225.023438 1554335767.7494
MEM 2225.023438 1554335767.8561
MEM 2225.023438 1554335767.9629
MEM 2225.023438 1554335768.0696
MEM 2225.023438 1554335768.1763
MEM 2225.023438 1554335768.2830
MEM 2225.023438 1554335768.3895
MEM 2225.023438 1554335768.4962
MEM 2225.023438 1554335768.6028
MEM 2225.023438 1554335768.7095
MEM 2225.023438 1554335768.8162
MEM 2225.023438 1554335768.9228
MEM 2225.023438 1554335769.0294
MEM 2225.023438 1554335769.1359
MEM 2225.023438 1554335769.2426
MEM 2225.023438 1554335769.3493
MEM 2225.023438 1554335769.4558
MEM 2225.023438 1554335769.5626
MEM 2225.023438 1554335769.6693
MEM 2225.023438 1554335769.7760
MEM 2225.023438 1554335769.8827
MEM 2225.023438 1554335769.9893
MEM 2225.023438 1554335770.0961
MEM 2225.023438 1554335770.2028
MEM 2225.023438 1554335770.3096
MEM 2225.023438 1554335770.4162
MEM 2225.023438 1554335770.5231
MEM 2225.023438 1554335770.6297
MEM 2225.023438 1554335770.7365
