CMDLINE python do_luvoir_AWS_BW10_small.py
MEM 1696.164062 1557946245.9081
MEM 1696.164062 1557946246.0252
MEM 1702.164062 1557946246.1436
MEM 1711.164062 1557946246.2630
MEM 1711.164062 1557946246.3829
MEM 1718.195312 1557946246.5011
MEM 1726.195312 1557946246.6180
MEM 1726.425781 1557946246.7344
MEM 1726.425781 1557946246.8513
MEM 1726.425781 1557946246.9680
MEM 1726.425781 1557946247.0863
MEM 1726.425781 1557946247.2019
MEM 1726.425781 1557946247.3180
MEM 1726.425781 1557946247.4357
MEM 1726.425781 1557946247.5544
MEM 1726.425781 1557946247.6735
MEM 1726.425781 1557946247.7913
MEM 1726.425781 1557946247.9069
MEM 1726.425781 1557946248.0217
MEM 1726.425781 1557946248.1360
MEM 1726.425781 1557946248.2505
MEM 1726.425781 1557946248.3652
MEM 1726.425781 1557946248.4805
MEM 1696.164062 1557946248.5966
MEM 1696.164062 1557946248.7121
MEM 1696.164062 1557946248.8276
MEM 1696.164062 1557946248.9435
MEM 1696.164062 1557946249.0613
MEM 1710.390625 1557946249.1803
MEM 1711.164062 1557946249.3006
MEM 1712.195312 1557946249.4193
MEM 1722.195312 1557946249.5366
MEM 1726.425781 1557946249.6528
MEM 1726.425781 1557946249.7699
MEM 1726.425781 1557946249.8865
MEM 1726.421875 1557946250.0023
MEM 1726.425781 1557946250.1180
MEM 1726.425781 1557946250.2335
MEM 1726.425781 1557946250.3506
MEM 1726.425781 1557946250.4685
MEM 1726.425781 1557946250.5871
MEM 1726.425781 1557946250.7058
MEM 1726.425781 1557946250.8229
MEM 1726.425781 1557946250.9383
MEM 1726.425781 1557946251.0530
MEM 1726.425781 1557946251.1671
MEM 1726.425781 1557946251.2815
MEM 1726.425781 1557946251.3959
MEM 1726.425781 1557946251.5107
MEM 1726.425781 1557946251.6261
MEM 1696.164062 1557946251.7421
MEM 1696.164062 1557946251.8576
MEM 1696.164062 1557946251.9732
MEM 1696.164062 1557946252.0888
MEM 1696.164062 1557946252.2065
MEM 1710.648438 1557946252.3255
MEM 1711.164062 1557946252.4458
MEM 1712.195312 1557946252.5646
MEM 1722.195312 1557946252.6818
MEM 1726.425781 1557946252.7979
MEM 1726.425781 1557946252.9149
MEM 1726.425781 1557946253.0318
MEM 1726.425781 1557946253.1477
MEM 1726.425781 1557946253.2633
MEM 1726.425781 1557946253.3790
MEM 1726.425781 1557946253.4957
MEM 1726.425781 1557946253.6136
MEM 1726.425781 1557946253.7326
MEM 1726.425781 1557946253.8512
MEM 1726.425781 1557946253.9681
MEM 1726.425781 1557946254.0835
MEM 1726.425781 1557946254.1979
MEM 1726.425781 1557946254.3123
MEM 1726.425781 1557946254.4270
MEM 1726.421875 1557946254.5421
MEM 1696.164062 1557946254.6582
MEM 1696.164062 1557946254.7739
MEM 1696.164062 1557946254.8895
MEM 1696.164062 1557946255.0050
MEM 1696.164062 1557946255.1223
MEM 1704.164062 1557946255.2408
MEM 1711.250000 1557946255.3599
MEM 1711.164062 1557946255.4800
MEM 1716.195312 1557946255.5983
MEM 1724.195312 1557946255.7151
MEM 1726.425781 1557946255.8316
MEM 1726.425781 1557946255.9489
MEM 1726.425781 1557946256.0654
MEM 1726.425781 1557946256.1811
MEM 1726.425781 1557946256.2992
MEM 1726.425781 1557946256.4162
MEM 1726.425781 1557946256.5340
MEM 1726.421875 1557946256.6528
MEM 1726.425781 1557946256.7715
MEM 1726.425781 1557946256.8886
MEM 1726.425781 1557946257.0040
MEM 1726.425781 1557946257.1186
MEM 1726.425781 1557946257.2329
MEM 1726.425781 1557946257.3474
MEM 1726.425781 1557946257.4623
MEM 1696.164062 1557946257.5781
MEM 1696.164062 1557946257.6939
MEM 1696.164062 1557946257.8097
MEM 1696.164062 1557946257.9251
MEM 1696.164062 1557946258.0421
MEM 1700.164062 1557946258.1602
MEM 1711.164062 1557946258.2796
MEM 1711.164062 1557946258.3997
MEM 1718.195312 1557946258.5180
MEM 1724.195312 1557946258.6349
MEM 1726.425781 1557946258.7514
MEM 1726.425781 1557946258.8686
MEM 1726.425781 1557946258.9852
MEM 1726.425781 1557946259.1008
MEM 1726.425781 1557946259.2165
MEM 1726.425781 1557946259.3326
MEM 1726.425781 1557946259.4506
MEM 1726.425781 1557946259.5694
MEM 1726.425781 1557946259.6883
MEM 1726.425781 1557946259.8055
MEM 1726.425781 1557946259.9207
MEM 1726.425781 1557946260.0352
MEM 1726.425781 1557946260.1496
MEM 1726.425781 1557946260.2643
MEM 1726.425781 1557946260.3795
MEM 1696.164062 1557946260.4955
MEM 1696.164062 1557946260.6112
MEM 1696.164062 1557946260.7269
MEM 1696.164062 1557946260.8424
MEM 1696.164062 1557946260.9598
MEM 1706.164062 1557946261.0784
MEM 1711.164062 1557946261.1974
MEM 1711.164062 1557946261.3169
MEM 1718.195312 1557946261.4351
MEM 1726.195312 1557946261.5514
MEM 1726.425781 1557946261.6683
MEM 1726.425781 1557946261.7854
MEM 1726.425781 1557946261.9015
MEM 1726.425781 1557946262.0171
MEM 1726.425781 1557946262.1328
MEM 1726.425781 1557946262.2493
MEM 1726.425781 1557946262.3672
MEM 1726.425781 1557946262.4859
MEM 1726.425781 1557946262.6048
MEM 1726.425781 1557946262.7222
MEM 1726.425781 1557946262.8376
MEM 1726.425781 1557946262.9522
MEM 1726.425781 1557946263.0667
MEM 1726.425781 1557946263.1811
MEM 1726.421875 1557946263.2957
MEM 1726.425781 1557946263.4106
MEM 1726.425781 1557946263.5259
MEM 1696.164062 1557946263.6420
MEM 1696.164062 1557946263.7576
MEM 1696.164062 1557946263.8731
MEM 1696.164062 1557946263.9892
MEM 1696.164062 1557946264.1072
MEM 1711.164062 1557946264.2265
MEM 1711.164062 1557946264.3469
MEM 1716.195312 1557946264.4653
MEM 1724.195312 1557946264.5823
MEM 1726.425781 1557946264.6986
MEM 1726.425781 1557946264.8158
MEM 1726.425781 1557946264.9323
MEM 1726.425781 1557946265.0479
MEM 1726.425781 1557946265.1636
MEM 1726.425781 1557946265.2792
MEM 1726.425781 1557946265.3964
MEM 1726.421875 1557946265.5143
MEM 1726.425781 1557946265.6336
MEM 1726.425781 1557946265.7522
MEM 1726.425781 1557946265.8690
MEM 1726.425781 1557946265.9841
MEM 1726.425781 1557946266.0985
MEM 1726.425781 1557946266.2128
MEM 1726.425781 1557946266.3272
MEM 1726.425781 1557946266.4416
MEM 1726.425781 1557946266.5567
MEM 1696.164062 1557946266.6727
MEM 1696.164062 1557946266.7884
MEM 1696.164062 1557946266.9040
MEM 1696.164062 1557946267.0194
MEM 1696.164062 1557946267.1367
MEM 1704.164062 1557946267.2552
MEM 1711.164062 1557946267.3746
MEM 1711.164062 1557946267.4940
MEM 1718.195312 1557946267.6122
MEM 1724.191406 1557946267.7291
MEM 1726.425781 1557946267.8456
MEM 1726.425781 1557946267.9628
MEM 1726.425781 1557946268.0793
MEM 1726.425781 1557946268.1949
MEM 1726.425781 1557946268.3105
MEM 1726.425781 1557946268.4262
MEM 1726.425781 1557946268.5441
MEM 1726.425781 1557946268.6626
MEM 1726.425781 1557946268.7818
MEM 1726.425781 1557946268.8993
MEM 1726.425781 1557946269.0152
MEM 1726.425781 1557946269.1298
MEM 1726.425781 1557946269.2442
MEM 1726.425781 1557946269.3586
MEM 1726.425781 1557946269.4731
MEM 1726.425781 1557946269.5879
MEM 1726.425781 1557946269.7031
MEM 1696.164062 1557946269.8192
MEM 1696.164062 1557946269.9348
MEM 1696.164062 1557946270.0505
MEM 1696.164062 1557946270.1667
MEM 1696.164062 1557946270.2848
MEM 1711.164062 1557946270.4043
MEM 1711.164062 1557946270.5248
MEM 1716.195312 1557946270.6431
MEM 1724.195312 1557946270.7603
MEM 1726.421875 1557946270.8768
MEM 1726.425781 1557946270.9940
MEM 1726.425781 1557946271.1106
MEM 1726.425781 1557946271.2261
MEM 1726.425781 1557946271.3418
MEM 1726.425781 1557946271.4573
MEM 1726.425781 1557946271.5751
MEM 1726.425781 1557946271.6934
MEM 1726.425781 1557946271.8128
MEM 1726.425781 1557946271.9307
MEM 1726.425781 1557946272.0465
MEM 1726.425781 1557946272.1614
MEM 1726.425781 1557946272.2759
MEM 1726.425781 1557946272.3902
MEM 1726.425781 1557946272.5048
MEM 1726.433594 1557946272.6194
MEM 1726.425781 1557946272.7346
MEM 1696.164062 1557946272.8506
MEM 1696.164062 1557946272.9663
MEM 1696.164062 1557946273.0820
MEM 1696.164062 1557946273.1975
MEM 1696.164062 1557946273.3148
MEM 1704.164062 1557946273.4333
MEM 1711.164062 1557946273.5525
MEM 1711.164062 1557946273.6724
MEM 1718.195312 1557946273.7906
MEM 1726.195312 1557946273.9073
MEM 1726.425781 1557946274.0239
MEM 1726.425781 1557946274.1414
MEM 1726.425781 1557946274.2577
MEM 1726.425781 1557946274.3731
MEM 1726.425781 1557946274.4887
MEM 1726.425781 1557946274.6048
MEM 1726.425781 1557946274.7226
MEM 1726.425781 1557946274.8411
MEM 1726.425781 1557946274.9604
MEM 1726.425781 1557946275.0777
MEM 1726.425781 1557946275.1931
MEM 1726.425781 1557946275.3075
MEM 1726.425781 1557946275.4219
MEM 1726.425781 1557946275.5363
MEM 1726.425781 1557946275.6513
MEM 1726.425781 1557946275.7666
MEM 1696.164062 1557946275.8826
MEM 1696.164062 1557946275.9981
MEM 1696.164062 1557946276.1135
MEM 1696.164062 1557946276.2292
MEM 1696.164062 1557946276.3469
MEM 1706.164062 1557946276.4656
MEM 1711.164062 1557946276.5848
MEM 1711.164062 1557946276.7040
MEM 1718.195312 1557946276.8222
MEM 1726.195312 1557946276.9385
MEM 1726.425781 1557946277.0549
MEM 1726.425781 1557946277.1722
MEM 1726.425781 1557946277.2887
MEM 1726.425781 1557946277.4043
MEM 1726.425781 1557946277.5199
MEM 1726.425781 1557946277.6355
MEM 1726.425781 1557946277.7533
MEM 1726.425781 1557946277.8713
MEM 1726.425781 1557946277.9909
MEM 1726.425781 1557946278.1090
MEM 1726.425781 1557946278.2251
MEM 1726.425781 1557946278.3401
MEM 1726.425781 1557946278.4545
MEM 1726.425781 1557946278.5690
MEM 1726.425781 1557946278.6841
MEM 1696.164062 1557946278.8026
MEM 1696.164062 1557946278.9182
MEM 1696.164062 1557946279.0337
MEM 1696.164062 1557946279.1492
MEM 1696.164062 1557946279.2666
MEM 1706.164062 1557946279.3852
MEM 1711.164062 1557946279.5043
MEM 1711.164062 1557946279.6240
MEM 1718.195312 1557946279.7423
MEM 1724.195312 1557946279.8591
MEM 1726.425781 1557946279.9756
MEM 1726.425781 1557946280.0926
MEM 1726.425781 1557946280.2089
MEM 1726.425781 1557946280.3245
MEM 1726.425781 1557946280.4402
MEM 1726.425781 1557946280.5559
MEM 1726.425781 1557946280.6738
MEM 1726.425781 1557946280.7923
MEM 1726.425781 1557946280.9116
MEM 1726.421875 1557946281.0294
MEM 1726.425781 1557946281.1450
MEM 1726.398438 1557946281.2600
MEM 1726.425781 1557946281.3745
MEM 1726.425781 1557946281.4888
MEM 1726.425781 1557946281.6034
MEM 1726.425781 1557946281.7184
MEM 1696.164062 1557946281.8342
MEM 1696.164062 1557946281.9501
MEM 1696.164062 1557946282.0657
MEM 1696.164062 1557946282.1812
MEM 1696.164062 1557946282.2972
MEM 1696.164062 1557946282.4150
MEM 1710.648438 1557946282.5340
MEM 1711.164062 1557946282.6540
MEM 1711.679688 1557946282.7727
MEM 1720.195312 1557946282.8904
MEM 1726.425781 1557946283.0066
MEM 1726.425781 1557946283.1235
MEM 1726.421875 1557946283.2404
MEM 1726.425781 1557946283.3564
MEM 1726.425781 1557946283.4721
MEM 1726.425781 1557946283.5877
MEM 1726.425781 1557946283.7043
MEM 1726.425781 1557946283.8223
MEM 1726.425781 1557946283.9409
MEM 1726.425781 1557946284.0597
MEM 1726.425781 1557946284.1769
MEM 1726.425781 1557946284.2922
MEM 1726.425781 1557946284.4066
MEM 1726.425781 1557946284.5212
MEM 1726.425781 1557946284.6364
MEM 1696.164062 1557946284.7520
MEM 1696.164062 1557946284.8679
MEM 1696.164062 1557946284.9836
MEM 1696.164062 1557946285.0990
MEM 1696.164062 1557946285.2153
MEM 1698.164062 1557946285.3335
MEM 1711.164062 1557946285.4527
MEM 1711.164062 1557946285.5731
MEM 1716.195312 1557946285.6914
MEM 1724.195312 1557946285.8085
MEM 1726.425781 1557946285.9247
MEM 1726.425781 1557946286.0423
MEM 1726.425781 1557946286.1590
MEM 1726.425781 1557946286.2747
MEM 1726.421875 1557946286.3903
MEM 1726.425781 1557946286.5058
MEM 1726.425781 1557946286.6228
MEM 1726.425781 1557946286.7406
MEM 1726.425781 1557946286.8597
MEM 1726.425781 1557946286.9783
MEM 1726.425781 1557946287.0946
MEM 1726.425781 1557946287.2097
MEM 1726.425781 1557946287.3241
MEM 1726.425781 1557946287.4384
MEM 1726.425781 1557946287.5530
MEM 1726.425781 1557946287.6680
MEM 1726.425781 1557946287.7835
MEM 1696.164062 1557946287.8994
MEM 1696.164062 1557946288.0149
MEM 1696.164062 1557946288.1303
MEM 1696.164062 1557946288.2464
MEM 1696.164062 1557946288.3644
MEM 1711.164062 1557946288.4838
MEM 1711.164062 1557946288.6041
MEM 1716.195312 1557946288.7224
MEM 1724.195312 1557946288.8394
MEM 1726.425781 1557946288.9556
MEM 1726.425781 1557946289.0729
MEM 1726.425781 1557946289.1897
MEM 1726.425781 1557946289.3055
MEM 1726.425781 1557946289.4211
MEM 1726.425781 1557946289.5368
MEM 1726.425781 1557946289.6541
MEM 1726.554688 1557946289.7719
MEM 1726.425781 1557946289.8913
MEM 1726.425781 1557946290.0099
MEM 1726.425781 1557946290.1263
MEM 1726.425781 1557946290.2429
MEM 1726.425781 1557946290.3574
MEM 1726.425781 1557946290.4718
MEM 1726.425781 1557946290.5863
MEM 1726.425781 1557946290.7014
MEM 1696.164062 1557946290.8171
MEM 1696.164062 1557946290.9330
MEM 1696.164062 1557946291.0486
MEM 1696.164062 1557946291.1638
MEM 1696.164062 1557946291.2799
MEM 1698.164062 1557946291.3981
MEM 1711.164062 1557946291.5174
MEM 1711.164062 1557946291.6376
MEM 1716.195312 1557946291.7560
MEM 1724.195312 1557946291.8728
MEM 1726.421875 1557946291.9892
MEM 1726.425781 1557946292.1064
MEM 1726.425781 1557946292.2229
MEM 1726.425781 1557946292.3386
MEM 1726.425781 1557946292.4542
MEM 1726.425781 1557946292.5698
MEM 1726.425781 1557946292.6868
MEM 1726.425781 1557946292.8047
MEM 1726.425781 1557946292.9238
MEM 1726.425781 1557946293.0426
MEM 1726.425781 1557946293.1596
MEM 1726.425781 1557946293.2745
MEM 1726.425781 1557946293.3888
MEM 1726.425781 1557946293.5032
MEM 1726.425781 1557946293.6177
MEM 1726.425781 1557946293.7324
MEM 1726.425781 1557946293.8476
MEM 1696.164062 1557946293.9636
MEM 1696.164062 1557946294.0793
MEM 1696.164062 1557946294.1949
MEM 1696.164062 1557946294.3104
MEM 1696.164062 1557946294.4277
MEM 1702.164062 1557946294.5461
MEM 1711.164062 1557946294.6654
MEM 1711.160156 1557946294.7851
MEM 1718.195312 1557946294.9032
MEM 1726.195312 1557946295.0200
MEM 1726.425781 1557946295.1364
MEM 1726.425781 1557946295.2536
MEM 1726.425781 1557946295.3704
MEM 1726.425781 1557946295.4861
MEM 1726.425781 1557946295.6017
MEM 1726.425781 1557946295.7174
MEM 1726.425781 1557946295.8349
MEM 1726.425781 1557946295.9527
MEM 1726.425781 1557946296.0722
MEM 1726.425781 1557946296.1908
MEM 1726.425781 1557946296.3072
MEM 1726.425781 1557946296.4220
MEM 1726.421875 1557946296.5363
MEM 1726.425781 1557946296.6509
MEM 1726.425781 1557946296.7660
MEM 1726.425781 1557946296.8814
MEM 1696.164062 1557946296.9974
MEM 1696.164062 1557946297.1130
MEM 1696.164062 1557946297.2284
MEM 1696.164062 1557946297.3443
MEM 1696.164062 1557946297.4623
MEM 1711.164062 1557946297.5817
MEM 1711.164062 1557946297.7022
MEM 1716.195312 1557946297.8205
MEM 1724.195312 1557946297.9376
MEM 1726.425781 1557946298.0542
MEM 1726.425781 1557946298.1714
MEM 1726.425781 1557946298.2877
MEM 1726.460938 1557946298.4032
MEM 1726.425781 1557946298.5187
MEM 1726.425781 1557946298.6342
MEM 1726.425781 1557946298.7511
MEM 1726.425781 1557946298.8689
MEM 1726.425781 1557946298.9881
MEM 1726.425781 1557946299.1069
MEM 1726.425781 1557946299.2237
MEM 1726.425781 1557946299.3405
MEM 1726.425781 1557946299.4550
MEM 1726.425781 1557946299.5694
MEM 1726.421875 1557946299.6840
MEM 1726.425781 1557946299.7991
MEM 1696.164062 1557946299.9149
MEM 1696.164062 1557946300.0308
MEM 1696.164062 1557946300.1464
MEM 1696.164062 1557946300.2619
MEM 1696.164062 1557946300.3780
MEM 1696.164062 1557946300.4960
MEM 1711.164062 1557946300.6155
MEM 1711.164062 1557946300.7358
MEM 1714.195312 1557946300.8542
MEM 1722.195312 1557946300.9713
MEM 1726.195312 1557946301.0874
MEM 1726.425781 1557946301.2034
MEM 1720.195312 1557946301.3144
MEM 1726.425781 1557946301.4286
MEM 1726.425781 1557946301.5419
MEM 1726.425781 1557946301.6552
MEM 1726.425781 1557946301.7685
MEM 1726.425781 1557946301.8816
MEM 1726.425781 1557946301.9951
MEM 1726.425781 1557946302.1090
MEM 1726.425781 1557946302.2232
MEM 1726.425781 1557946302.3375
MEM 1726.425781 1557946302.4531
MEM 1726.425781 1557946302.5678
MEM 1726.425781 1557946302.6810
MEM 1696.164062 1557946302.7943
MEM 1696.164062 1557946302.9075
MEM 1696.164062 1557946303.0208
MEM 1696.164062 1557946303.1339
MEM 1696.164062 1557946303.2482
MEM 1700.164062 1557946303.3620
MEM 1711.164062 1557946303.4754
MEM 1711.164062 1557946303.5904
MEM 1711.164062 1557946303.7062
MEM 1724.195312 1557946303.8219
MEM 1726.425781 1557946303.9353
MEM 1726.425781 1557946304.0484
MEM 1726.425781 1557946304.1617
MEM 1726.425781 1557946304.2750
MEM 1726.425781 1557946304.3880
MEM 1726.425781 1557946304.5017
MEM 1726.425781 1557946304.6157
MEM 1726.425781 1557946304.7300
MEM 1726.425781 1557946304.8448
MEM 1726.425781 1557946304.9607
MEM 1726.425781 1557946305.0748
MEM 1726.425781 1557946305.1881
MEM 1696.164062 1557946305.3013
MEM 1696.164062 1557946305.4145
MEM 1696.164062 1557946305.5277
MEM 1696.164062 1557946305.6414
MEM 1696.164062 1557946305.7554
MEM 1704.164062 1557946305.8695
MEM 1711.164062 1557946305.9832
MEM 1711.164062 1557946306.0981
MEM 1714.195312 1557946306.2137
MEM 1726.425781 1557946306.3279
MEM 1726.425781 1557946306.4411
MEM 1726.425781 1557946306.5541
MEM 1726.425781 1557946306.6671
MEM 1726.425781 1557946306.7803
MEM 1726.425781 1557946306.8935
MEM 1726.519531 1557946307.0075
MEM 1726.425781 1557946307.1214
MEM 1726.425781 1557946307.2360
MEM 1726.421875 1557946307.3513
MEM 1726.425781 1557946307.4669
MEM 1726.425781 1557946307.5809
MEM 1726.425781 1557946307.6941
MEM 1696.164062 1557946307.8074
MEM 1696.164062 1557946307.9206
MEM 1696.164062 1557946308.0337
MEM 1696.164062 1557946308.1479
MEM 1700.164062 1557946308.2620
MEM 1711.164062 1557946308.3755
MEM 1711.164062 1557946308.4905
MEM 1711.164062 1557946308.6061
MEM 1720.195312 1557946308.7205
MEM 1726.425781 1557946308.8339
MEM 1726.425781 1557946308.9472
MEM 1726.425781 1557946309.0604
MEM 1726.425781 1557946309.1737
MEM 1726.425781 1557946309.2869
MEM 1726.425781 1557946309.4008
MEM 1726.421875 1557946309.5148
MEM 1726.425781 1557946309.6292
MEM 1726.425781 1557946309.7444
MEM 1726.425781 1557946309.8600
MEM 1726.425781 1557946309.9741
MEM 1726.425781 1557946310.0874
MEM 1696.164062 1557946310.2005
MEM 1696.164062 1557946310.3137
MEM 1696.164062 1557946310.4268
MEM 1696.164062 1557946310.5410
MEM 1696.164062 1557946310.6552
MEM 1708.164062 1557946310.7689
MEM 1711.164062 1557946310.8834
MEM 1711.164062 1557946310.9993
MEM 1718.195312 1557946311.1143
MEM 1726.425781 1557946311.2282
MEM 1726.425781 1557946311.3415
MEM 1726.425781 1557946311.4548
MEM 1726.425781 1557946311.5679
MEM 1726.421875 1557946311.6811
MEM 1726.425781 1557946311.7946
MEM 1726.425781 1557946311.9086
MEM 1726.425781 1557946312.0225
MEM 1726.425781 1557946312.1374
MEM 1726.425781 1557946312.2534
MEM 1726.425781 1557946312.3677
MEM 1726.425781 1557946312.4810
MEM 1696.164062 1557946312.5943
MEM 1696.164062 1557946312.7074
MEM 1696.164062 1557946312.8202
MEM 1696.164062 1557946312.9336
MEM 1696.164062 1557946313.0479
MEM 1704.164062 1557946313.1622
MEM 1711.164062 1557946313.2759
MEM 1711.164062 1557946313.3908
MEM 1714.195312 1557946313.5066
MEM 1726.195312 1557946313.6207
MEM 1726.425781 1557946313.7340
MEM 1726.425781 1557946313.8473
MEM 1726.425781 1557946313.9604
MEM 1726.425781 1557946314.0735
MEM 1726.425781 1557946314.1869
MEM 1726.425781 1557946314.3008
MEM 1726.425781 1557946314.4148
MEM 1726.425781 1557946314.5292
MEM 1726.425781 1557946314.6450
MEM 1726.421875 1557946314.7602
MEM 1726.425781 1557946314.8735
MEM 1726.425781 1557946314.9864
MEM 1696.164062 1557946315.0997
MEM 1696.164062 1557946315.2128
MEM 1696.164062 1557946315.3260
MEM 1696.164062 1557946315.4410
MEM 1698.320312 1557946315.5552
MEM 1710.164062 1557946315.6687
MEM 1711.164062 1557946315.7834
MEM 1711.164062 1557946315.8993
MEM 1720.195312 1557946316.0139
MEM 1726.425781 1557946316.1272
MEM 1726.425781 1557946316.2405
MEM 1726.425781 1557946316.3537
MEM 1726.425781 1557946316.4670
MEM 1726.425781 1557946316.5803
MEM 1726.425781 1557946316.6943
MEM 1726.425781 1557946316.8084
MEM 1726.425781 1557946316.9225
MEM 1726.425781 1557946317.0373
MEM 1726.425781 1557946317.1531
MEM 1726.425781 1557946317.2673
MEM 1726.425781 1557946317.3805
MEM 1696.164062 1557946317.4937
MEM 1696.164062 1557946317.6068
MEM 1696.164062 1557946317.7200
MEM 1696.164062 1557946317.8342
MEM 1696.164062 1557946317.9484
MEM 1708.164062 1557946318.0624
MEM 1711.164062 1557946318.1770
MEM 1711.164062 1557946318.2930
MEM 1718.195312 1557946318.4080
MEM 1726.425781 1557946318.5217
MEM 1726.425781 1557946318.6350
MEM 1726.425781 1557946318.7482
MEM 1726.425781 1557946318.8614
MEM 1726.425781 1557946318.9746
