CMDLINE python do_luvoir_telserv2_BW10_medium.py
MEM 1108.929688 1557948179.4844
MEM 1063.152344 1557948179.6001
MEM 1108.929688 1557948179.7159
MEM 1092.925781 1557948179.8310
MEM 1108.929688 1557948179.9469
MEM 1108.933594 1557948180.0630
MEM 1078.417969 1557948180.1786
MEM 1108.933594 1557948180.2943
MEM 1108.933594 1557948180.4099
MEM 1108.933594 1557948180.5254
MEM 1108.933594 1557948180.6411
MEM 1078.417969 1557948180.7568
MEM 1108.933594 1557948180.8726
MEM 1108.933594 1557948180.9883
MEM 1063.156250 1557948181.1040
MEM 1108.933594 1557948181.2196
MEM 1088.929688 1557948181.3346
MEM 1108.933594 1557948181.4513
MEM 1108.933594 1557948181.5670
MEM 1078.417969 1557948181.6827
MEM 1108.933594 1557948181.7984
MEM 1108.933594 1557948181.9139
MEM 1108.933594 1557948182.0293
MEM 1108.933594 1557948182.1451
MEM 1078.421875 1557948182.2607
MEM 1108.937500 1557948182.3766
MEM 1108.937500 1557948182.4923
MEM 1063.160156 1557948182.6080
MEM 1108.937500 1557948182.7235
MEM 1084.933594 1557948182.8385
MEM 1108.937500 1557948182.9545
MEM 1108.937500 1557948183.0703
MEM 1078.421875 1557948183.1860
MEM 1108.937500 1557948183.3017
MEM 1108.937500 1557948183.4171
MEM 1108.937500 1557948183.5322
MEM 1108.937500 1557948183.6481
MEM 1078.421875 1557948183.7637
MEM 1108.937500 1557948183.8797
MEM 1108.937500 1557948183.9953
MEM 1063.160156 1557948184.1110
MEM 1108.937500 1557948184.2264
MEM 1078.832031 1557948184.3417
MEM 1108.937500 1557948184.4582
MEM 1108.941406 1557948184.5741
MEM 1074.937500 1557948184.6897
MEM 1108.941406 1557948184.8054
MEM 1108.941406 1557948184.9207
MEM 1108.941406 1557948185.0359
MEM 1108.941406 1557948185.1519
MEM 1078.425781 1557948185.2675
MEM 1108.941406 1557948185.3833
MEM 1108.941406 1557948185.4990
MEM 1048.183594 1557948185.6145
MEM 1108.941406 1557948185.7297
MEM 1078.425781 1557948185.8452
MEM 1108.941406 1557948185.9616
MEM 1108.941406 1557948186.0775
MEM 1068.937500 1557948186.1933
MEM 1108.941406 1557948186.3091
MEM 1108.941406 1557948186.4243
MEM 1108.941406 1557948186.5395
MEM 1108.941406 1557948186.6557
MEM 1078.429688 1557948186.7715
MEM 1108.945312 1557948186.8874
MEM 1108.945312 1557948187.0030
MEM 1048.035156 1557948187.1185
MEM 1108.945312 1557948187.2337
MEM 1086.941406 1557948187.3573
MEM 1108.945312 1557948187.4808
MEM 1108.945312 1557948187.6048
MEM 1078.429688 1557948187.7289
MEM 1108.945312 1557948187.8482
MEM 1108.945312 1557948187.9671
MEM 1078.429688 1557948188.0827
MEM 1108.945312 1557948188.1983
MEM 1108.945312 1557948188.3138
MEM 1108.945312 1557948188.4290
MEM 1108.945312 1557948188.5449
MEM 1078.429688 1557948188.6606
MEM 1108.945312 1557948188.7764
MEM 1108.945312 1557948188.8919
MEM 1063.167969 1557948189.0075
MEM 1108.949219 1557948189.1228
MEM 1080.945312 1557948189.2380
MEM 1108.949219 1557948189.3539
MEM 1108.949219 1557948189.4698
MEM 1074.945312 1557948189.5854
MEM 1108.949219 1557948189.7009
MEM 1108.949219 1557948189.8163
MEM 1108.949219 1557948189.9313
MEM 1108.949219 1557948190.0473
MEM 1078.433594 1557948190.1628
MEM 1108.949219 1557948190.2787
MEM 1108.949219 1557948190.3943
MEM 1062.945312 1557948190.5098
MEM 1108.949219 1557948190.6251
MEM 1078.433594 1557948190.7404
MEM 1108.949219 1557948190.8565
MEM 1108.949219 1557948190.9723
MEM 1066.945312 1557948191.0881
MEM 1108.949219 1557948191.2037
MEM 1108.953125 1557948191.3189
MEM 1108.953125 1557948191.4341
MEM 1108.953125 1557948191.5502
MEM 1078.437500 1557948191.6658
MEM 1108.953125 1557948191.7813
MEM 1108.953125 1557948191.8969
MEM 1048.042969 1557948192.0123
MEM 1108.953125 1557948192.1275
MEM 1078.437500 1557948192.2433
MEM 1108.953125 1557948192.3595
MEM 1108.953125 1557948192.4755
MEM 1072.949219 1557948192.5911
MEM 1108.953125 1557948192.7067
MEM 1108.953125 1557948192.8219
MEM 1108.953125 1557948192.9371
MEM 1108.953125 1557948193.0531
MEM 1078.437500 1557948193.1686
MEM 1108.953125 1557948193.2845
MEM 1108.953125 1557948193.4001
MEM 1063.175781 1557948193.5156
MEM 1108.957031 1557948193.6311
MEM 1082.953125 1557948193.7462
MEM 1108.957031 1557948193.8621
MEM 1108.957031 1557948193.9778
MEM 1078.441406 1557948194.0938
MEM 1108.957031 1557948194.2093
MEM 1108.957031 1557948194.3247
MEM 1108.957031 1557948194.4399
MEM 1108.957031 1557948194.5556
MEM 1078.441406 1557948194.6711
MEM 1108.957031 1557948194.7869
MEM 1108.957031 1557948194.9025
MEM 1063.183594 1557948195.0181
MEM 1108.960938 1557948195.1337
MEM 1092.957031 1557948195.2488
MEM 1108.960938 1557948195.3645
MEM 1108.960938 1557948195.4807
MEM 1078.445312 1557948195.5963
MEM 1108.960938 1557948195.7119
MEM 1108.964844 1557948195.8274
MEM 1048.054688 1557948195.9428
MEM 1108.964844 1557948196.0579
MEM 1078.449219 1557948196.1733
MEM 1108.964844 1557948196.2894
MEM 1108.964844 1557948196.4053
MEM 1066.960938 1557948196.5210
MEM 1108.964844 1557948196.6367
MEM 1108.964844 1557948196.7520
MEM 1108.964844 1557948196.8671
MEM 1108.964844 1557948196.9830
MEM 1078.449219 1557948197.0986
MEM 1108.964844 1557948197.2145
MEM 1108.964844 1557948197.3301
MEM 1063.187500 1557948197.4457
MEM 1108.964844 1557948197.5609
MEM 1078.632812 1557948197.6762
MEM 1108.964844 1557948197.7923
MEM 1108.964844 1557948197.9087
MEM 1077.664062 1557948198.0243
MEM 1108.968750 1557948198.1399
MEM 1108.968750 1557948198.2553
MEM 1108.968750 1557948198.3705
MEM 1108.968750 1557948198.4864
MEM 1078.453125 1557948198.6021
MEM 1108.968750 1557948198.7179
MEM 1108.968750 1557948198.8334
MEM 1063.191406 1557948198.9491
MEM 1108.968750 1557948199.0647
MEM 1088.964844 1557948199.1797
MEM 1108.968750 1557948199.2955
MEM 1108.968750 1557948199.4114
MEM 1078.453125 1557948199.5268
MEM 1108.968750 1557948199.6423
MEM 1108.968750 1557948199.7578
MEM 1064.066406 1557948199.8732
MEM 1108.968750 1557948199.9887
MEM 1078.453125 1557948200.1042
MEM 1108.968750 1557948200.2200
MEM 1108.972656 1557948200.3357
MEM 1063.195312 1557948200.4522
MEM 1108.972656 1557948200.5679
MEM 1108.968750 1557948200.6830
MEM 1108.972656 1557948200.7987
MEM 1108.972656 1557948200.9149
MEM 1078.457031 1557948201.0304
MEM 1108.972656 1557948201.1461
MEM 1108.972656 1557948201.2617
MEM 1048.062500 1557948201.3771
MEM 1108.972656 1557948201.4921
MEM 1078.457031 1557948201.6075
MEM 1108.972656 1557948201.7236
MEM 1108.972656 1557948201.8395
MEM 1070.968750 1557948201.9553
MEM 1108.972656 1557948202.0709
MEM 1108.972656 1557948202.1862
MEM 1108.972656 1557948202.3012
MEM 1108.972656 1557948202.4171
MEM 1078.460938 1557948202.5327
MEM 1108.976562 1557948202.6485
MEM 1108.976562 1557948202.7640
MEM 1063.199219 1557948202.8796
MEM 1108.976562 1557948202.9949
MEM 1082.972656 1557948203.1102
MEM 1108.976562 1557948203.2263
MEM 1108.976562 1557948203.3421
MEM 1078.460938 1557948203.4580
MEM 1108.976562 1557948203.5736
MEM 1108.976562 1557948203.6889
MEM 1108.976562 1557948203.8041
MEM 1108.976562 1557948203.9199
MEM 1078.460938 1557948204.0358
MEM 1108.976562 1557948204.1516
MEM 1108.976562 1557948204.2672
MEM 1063.199219 1557948204.3828
MEM 1108.976562 1557948204.4984
MEM 1088.972656 1557948204.6134
MEM 1108.976562 1557948204.7293
MEM 1108.980469 1557948204.8455
MEM 1078.464844 1557948204.9610
MEM 1108.980469 1557948205.0766
MEM 1108.980469 1557948205.1921
MEM 1048.070312 1557948205.3075
MEM 1108.980469 1557948205.4228
MEM 1078.464844 1557948205.5383
MEM 1108.980469 1557948205.6542
MEM 1108.980469 1557948205.7698
MEM 1063.203125 1557948205.8856
MEM 1108.980469 1557948206.0013
MEM 1108.976562 1557948206.1166
MEM 1108.980469 1557948206.2324
MEM 1108.980469 1557948206.3486
MEM 1078.464844 1557948206.4644
MEM 1108.980469 1557948206.5802
MEM 1108.980469 1557948206.6957
MEM 1048.070312 1557948206.8113
MEM 1108.980469 1557948206.9265
MEM 1078.468750 1557948207.0419
MEM 1108.984375 1557948207.1580
MEM 1108.984375 1557948207.2737
MEM 1074.980469 1557948207.3895
MEM 1108.984375 1557948207.5053
MEM 1108.984375 1557948207.6205
MEM 1108.984375 1557948207.7355
MEM 1108.984375 1557948207.8515
MEM 1078.468750 1557948207.9672
MEM 1108.984375 1557948208.0832
MEM 1108.984375 1557948208.1987
MEM 1063.207031 1557948208.3145
MEM 1108.984375 1557948208.4300
MEM 1086.980469 1557948208.5450
MEM 1108.984375 1557948208.6608
MEM 1108.984375 1557948208.7766
MEM 1074.980469 1557948208.8923
MEM 1108.984375 1557948209.0078
MEM 1108.980469 1557948209.1231
MEM 1108.984375 1557948209.2388
MEM 1108.988281 1557948209.3546
MEM 1077.804688 1557948209.4703
MEM 1108.988281 1557948209.5860
MEM 1108.988281 1557948209.7012
MEM 1108.988281 1557948209.8169
MEM 1108.988281 1557948209.9330
MEM 1078.472656 1557948210.0485
MEM 1108.988281 1557948210.1643
MEM 1108.988281 1557948210.2797
MEM 1108.988281 1557948210.3950
MEM 1108.988281 1557948210.5110
MEM 1078.472656 1557948210.6266
MEM 1108.988281 1557948210.7421
MEM 1108.988281 1557948210.8575
MEM 1108.988281 1557948210.9727
MEM 1108.988281 1557948211.0887
MEM 1078.472656 1557948211.2041
MEM 1108.988281 1557948211.3198
MEM 1108.988281 1557948211.4351
MEM 1108.988281 1557948211.5502
MEM 1108.992188 1557948211.6661
MEM 1078.476562 1557948211.7816
MEM 1108.992188 1557948211.8971
MEM 1108.992188 1557948212.0125
MEM 1108.992188 1557948212.1276
MEM 1108.992188 1557948212.2436
MEM 1078.476562 1557948212.3591
MEM 1108.992188 1557948212.4746
MEM 1108.992188 1557948212.5902
MEM 1108.992188 1557948212.7056
MEM 1108.992188 1557948212.8214
MEM 1078.476562 1557948212.9371
MEM 1108.992188 1557948213.0528
MEM 1108.992188 1557948213.1684
MEM 1048.082031 1557948213.2839
MEM 1108.992188 1557948213.3996
MEM 1078.476562 1557948213.5153
MEM 1108.992188 1557948213.6312
MEM 1108.992188 1557948213.7469
MEM 1048.082031 1557948213.8624
MEM 1108.996094 1557948213.9779
MEM 1078.480469 1557948214.0934
MEM 1108.996094 1557948214.2093
MEM 1108.996094 1557948214.3248
MEM 1062.992188 1557948214.4404
MEM 1108.996094 1557948214.5556
MEM 1078.480469 1557948214.6711
MEM 1108.996094 1557948214.7868
MEM 1108.996094 1557948214.9024
MEM 1063.218750 1557948215.0180
MEM 1108.996094 1557948215.1334
MEM 1078.480469 1557948215.2488
MEM 1108.996094 1557948215.3647
MEM 1108.996094 1557948215.4802
MEM 1063.218750 1557948215.5959
MEM 1108.996094 1557948215.7113
MEM 1078.480469 1557948215.8269
MEM 1108.996094 1557948215.9431
MEM 1108.996094 1557948216.0587
MEM 1063.218750 1557948216.1744
MEM 1109.000000 1557948216.2899
MEM 1082.996094 1557948216.4051
MEM 1109.000000 1557948216.5211
MEM 1109.000000 1557948216.6369
MEM 1064.343750 1557948216.7526
MEM 1109.000000 1557948216.8681
MEM 1088.996094 1557948216.9830
MEM 1109.000000 1557948217.0989
MEM 1109.000000 1557948217.2146
MEM 1068.996094 1557948217.3305
MEM 1109.000000 1557948217.4461
MEM 1090.996094 1557948217.5610
MEM 1109.000000 1557948217.6768
MEM 1109.000000 1557948217.7927
MEM 1074.996094 1557948217.9086
MEM 1109.000000 1557948218.0242
MEM 1108.996094 1557948218.1393
MEM 1109.000000 1557948218.2550
MEM 1109.000000 1557948218.3709
MEM 1078.484375 1557948218.4865
MEM 1109.003906 1557948218.6024
MEM 1109.003906 1557948218.7177
MEM 1109.003906 1557948218.8335
MEM 1109.003906 1557948218.9498
MEM 1078.488281 1557948219.0654
MEM 1109.003906 1557948219.1809
MEM 1109.003906 1557948219.2963
MEM 1109.003906 1557948219.4115
MEM 1109.003906 1557948219.5276
MEM 1078.488281 1557948219.6432
MEM 1109.003906 1557948219.7588
MEM 1109.003906 1557948219.8743
MEM 1109.003906 1557948219.9895
MEM 1109.003906 1557948220.1055
MEM 1078.488281 1557948220.2210
MEM 1109.003906 1557948220.3366
MEM 1109.003906 1557948220.4524
MEM 1109.003906 1557948220.5677
MEM 1109.003906 1557948220.6837
MEM 1078.488281 1557948220.7992
MEM 1109.007812 1557948220.9148
MEM 1109.007812 1557948221.0303
MEM 1109.007812 1557948221.1456
MEM 1109.007812 1557948221.2616
MEM 1078.492188 1557948221.3771
MEM 1109.007812 1557948221.4928
MEM 1109.007812 1557948221.6086
MEM 1094.105469 1557948221.7240
MEM 1109.007812 1557948221.8398
MEM 1078.492188 1557948221.9555
MEM 1109.007812 1557948222.0714
MEM 1109.007812 1557948222.1869
MEM 1048.097656 1557948222.3024
MEM 1109.007812 1557948222.4183
MEM 1078.492188 1557948222.5339
MEM 1109.007812 1557948222.6497
MEM 1109.007812 1557948222.7652
MEM 1048.441406 1557948222.8808
MEM 1109.007812 1557948222.9959
MEM 1078.496094 1557948223.1113
MEM 1109.011719 1557948223.2271
MEM 1109.011719 1557948223.3426
MEM 1063.234375 1557948223.4588
MEM 1109.011719 1557948223.5738
MEM 1078.496094 1557948223.6893
MEM 1109.011719 1557948223.8051
MEM 1109.011719 1557948223.9207
MEM 1063.234375 1557948224.0363
MEM 1109.011719 1557948224.1515
MEM 1078.496094 1557948224.2669
MEM 1109.011719 1557948224.3827
MEM 1109.011719 1557948224.4983
MEM 1063.234375 1557948224.6139
MEM 1109.011719 1557948224.7295
MEM 1078.660156 1557948224.8448
MEM 1109.011719 1557948224.9607
MEM 1109.011719 1557948225.0765
MEM 1063.234375 1557948225.1922
MEM 1109.011719 1557948225.3079
MEM 1085.011719 1557948225.4231
MEM 1109.015625 1557948225.5391
MEM 1109.015625 1557948225.6550
MEM 1064.964844 1557948225.7708
MEM 1109.015625 1557948225.8864
MEM 1089.011719 1557948226.0015
MEM 1109.015625 1557948226.1175
MEM 1109.015625 1557948226.2333
MEM 1073.011719 1557948226.3489
MEM 1109.015625 1557948226.4653
MEM 1109.011719 1557948226.5805
MEM 1109.015625 1557948226.6962
MEM 1109.015625 1557948226.8119
MEM 1078.500000 1557948226.9275
MEM 1109.015625 1557948227.0432
MEM 1109.015625 1557948227.1584
MEM 1109.015625 1557948227.2742
MEM 1109.015625 1557948227.3902
MEM 1078.503906 1557948227.5058
MEM 1109.019531 1557948227.6214
MEM 1109.019531 1557948227.7367
MEM 1109.019531 1557948227.8518
MEM 1109.019531 1557948227.9676
MEM 1078.503906 1557948228.0831
MEM 1109.019531 1557948228.1985
MEM 1109.019531 1557948228.3139
MEM 1109.019531 1557948228.4290
MEM 1109.019531 1557948228.5449
MEM 1078.503906 1557948228.6603
MEM 1109.019531 1557948228.7759
MEM 1109.019531 1557948228.8913
MEM 1109.019531 1557948229.0065
MEM 1109.019531 1557948229.1225
MEM 1078.503906 1557948229.2380
MEM 1109.019531 1557948229.3536
MEM 1109.019531 1557948229.4690
MEM 1109.019531 1557948229.5843
MEM 1109.019531 1557948229.7002
MEM 1078.503906 1557948229.8157
MEM 1109.019531 1557948229.9312
MEM 1109.019531 1557948230.0467
MEM 1109.019531 1557948230.1620
MEM 1109.019531 1557948230.2778
MEM 1078.503906 1557948230.3934
MEM 1109.019531 1557948230.5091
MEM 1109.019531 1557948230.6247
MEM 1048.109375 1557948230.7400
MEM 1109.019531 1557948230.8557
MEM 1078.503906 1557948230.9714
MEM 1109.019531 1557948231.0872
MEM 1109.019531 1557948231.2028
MEM 1048.109375 1557948231.3182
MEM 1109.019531 1557948231.4337
MEM 1078.503906 1557948231.5492
MEM 1109.019531 1557948231.6650
MEM 1109.019531 1557948231.7805
MEM 1063.015625 1557948231.8961
MEM 1109.019531 1557948232.0113
MEM 1078.503906 1557948232.1268
MEM 1109.019531 1557948232.2427
MEM 1109.019531 1557948232.3582
MEM 1063.242188 1557948232.4738
MEM 1109.019531 1557948232.5891
MEM 1078.503906 1557948232.7045
MEM 1109.019531 1557948232.8203
MEM 1109.019531 1557948232.9359
MEM 1063.242188 1557948233.0516
MEM 1109.019531 1557948233.1669
MEM 1078.503906 1557948233.2823
MEM 1109.019531 1557948233.3983
MEM 1109.019531 1557948233.5141
MEM 1063.242188 1557948233.6297
MEM 1109.019531 1557948233.7452
MEM 1079.015625 1557948233.8604
MEM 1109.019531 1557948233.9764
MEM 1109.019531 1557948234.0922
MEM 1063.242188 1557948234.2078
MEM 1109.019531 1557948234.3233
MEM 1085.015625 1557948234.4382
MEM 1109.019531 1557948234.5540
MEM 1109.019531 1557948234.6698
MEM 1064.214844 1557948234.7854
MEM 1109.019531 1557948234.9008
MEM 1087.015625 1557948235.0156
MEM 1109.019531 1557948235.1316
MEM 1109.019531 1557948235.2473
MEM 1069.015625 1557948235.3629
MEM 1109.019531 1557948235.4786
MEM 1093.015625 1557948235.5938
MEM 1109.019531 1557948235.7096
MEM 1109.019531 1557948235.8255
MEM 1077.015625 1557948235.9411
MEM 1109.019531 1557948236.0568
MEM 1109.015625 1557948236.1721
MEM 1109.019531 1557948236.2878
MEM 1109.019531 1557948236.4118
MEM 1078.503906 1557948236.5274
MEM 1109.019531 1557948236.6431
MEM 1109.019531 1557948236.7588
MEM 1109.019531 1557948236.8741
MEM 1109.019531 1557948236.9901
MEM 1078.503906 1557948237.1058
MEM 1109.019531 1557948237.2215
MEM 1109.019531 1557948237.3373
MEM 1048.109375 1557948237.4529
MEM 1109.019531 1557948237.5687
MEM 1078.503906 1557948237.6845
MEM 1109.019531 1557948237.8005
MEM 1109.019531 1557948237.9164
MEM 1063.242188 1557948238.0322
MEM 1109.019531 1557948238.1479
MEM 1085.015625 1557948238.2630
MEM 1109.019531 1557948238.3791
MEM 1109.019531 1557948238.4950
MEM 1078.503906 1557948238.6108
MEM 1109.019531 1557948238.7264
MEM 1109.019531 1557948238.8419
MEM 1109.019531 1557948238.9572
MEM 1109.019531 1557948239.0732
MEM 1078.503906 1557948239.1889
MEM 1109.019531 1557948239.3050
MEM 1109.019531 1557948239.4206
MEM 1063.242188 1557948239.5364
MEM 1109.019531 1557948239.6519
MEM 1078.925781 1557948239.7673
MEM 1109.019531 1557948239.8837
MEM 1109.019531 1557948239.9997
MEM 1075.015625 1557948240.1154
MEM 1109.019531 1557948240.2311
MEM 1109.019531 1557948240.3466
MEM 1109.019531 1557948240.4619
MEM 1109.019531 1557948240.5782
MEM 1078.503906 1557948240.6940
MEM 1109.019531 1557948240.8102
MEM 1109.019531 1557948240.9261
MEM 1063.015625 1557948241.0419
MEM 1109.019531 1557948241.1573
MEM 1079.015625 1557948241.2729
MEM 1109.019531 1557948241.3892
MEM 1109.019531 1557948241.5053
MEM 1078.503906 1557948241.6291
MEM 1109.019531 1557948241.7555
MEM 1109.019531 1557948241.8712
MEM 1065.015625 1557948241.9940
MEM 1109.019531 1557948242.1165
MEM 1109.019531 1557948242.2385
MEM 1063.242188 1557948242.3606
MEM 1109.019531 1557948242.4788
MEM 1091.015625 1557948242.5939
MEM 1109.019531 1557948242.7096
MEM 1109.019531 1557948242.8257
MEM 1078.503906 1557948242.9411
MEM 1109.019531 1557948243.0567
MEM 1109.019531 1557948243.1723
MEM 1048.109375 1557948243.2877
MEM 1109.019531 1557948243.4029
MEM 1078.503906 1557948243.5183
MEM 1109.019531 1557948243.6344
MEM 1109.019531 1557948243.7501
MEM 1067.015625 1557948243.8658
MEM 1109.019531 1557948243.9814
MEM 1109.019531 1557948244.0966
MEM 1109.019531 1557948244.2117
MEM 1109.019531 1557948244.3277
MEM 1078.503906 1557948244.4433
MEM 1109.019531 1557948244.5592
MEM 1109.019531 1557948244.6748
MEM 1063.074219 1557948244.7903
MEM 1109.019531 1557948244.9057
MEM 1081.015625 1557948245.0209
MEM 1109.019531 1557948245.1369
MEM 1109.019531 1557948245.2528
MEM 1077.878906 1557948245.3686
MEM 1109.019531 1557948245.4842
MEM 1109.019531 1557948245.5996
MEM 1109.019531 1557948245.7148
MEM 1109.019531 1557948245.8306
MEM 1078.503906 1557948245.9463
MEM 1109.019531 1557948246.0620
MEM 1109.019531 1557948246.1774
MEM 1063.242188 1557948246.2931
MEM 1109.019531 1557948246.4086
MEM 1089.015625 1557948246.5237
MEM 1109.019531 1557948246.6395
MEM 1109.019531 1557948246.7552
MEM 1078.503906 1557948246.8708
MEM 1109.019531 1557948246.9865
MEM 1109.019531 1557948247.1018
MEM 1109.019531 1557948247.2169
MEM 1109.019531 1557948247.3330
MEM 1078.503906 1557948247.4485
MEM 1109.019531 1557948247.5641
MEM 1109.019531 1557948247.6794
MEM 1109.019531 1557948247.7946
MEM 1109.019531 1557948247.9105
MEM 1078.503906 1557948248.0260
MEM 1109.019531 1557948248.1415
MEM 1109.019531 1557948248.2570
MEM 1109.019531 1557948248.3722
MEM 1109.019531 1557948248.4880
MEM 1078.503906 1557948248.6036
MEM 1109.019531 1557948248.7193
MEM 1109.019531 1557948248.8349
MEM 1048.109375 1557948248.9503
MEM 1109.019531 1557948249.0659
MEM 1078.503906 1557948249.1816
MEM 1109.019531 1557948249.2974
MEM 1109.019531 1557948249.4129
MEM 1054.804688 1557948249.5285
MEM 1109.019531 1557948249.6436
MEM 1078.503906 1557948249.7591
MEM 1109.019531 1557948249.8749
MEM 1109.019531 1557948249.9904
MEM 1063.242188 1557948250.1060
MEM 1109.019531 1557948250.2212
MEM 1078.503906 1557948250.3366
MEM 1109.019531 1557948250.4527
MEM 1109.019531 1557948250.5683
MEM 1063.242188 1557948250.6840
MEM 1109.019531 1557948250.7996
MEM 1083.015625 1557948250.9148
MEM 1109.019531 1557948251.0307
